#E_pot  E_kin  T  P
-2.168015e-04 7.215556e+02 2.892773e+02 7.987809e+02
-2.677506e-04 7.358042e+02 2.949897e+02 8.145544e+02
-3.348399e-04 7.926325e+02 3.177726e+02 8.774649e+02
-4.411469e-04 7.565889e+02 3.033224e+02 8.375636e+02
-5.622603e-04 7.619510e+02 3.054721e+02 8.434996e+02
-7.044052e-04 7.798227e+02 3.126371e+02 8.632841e+02
-8.631992e-04 7.899771e+02 3.167080e+02 8.745252e+02
-1.031090e-03 8.501931e+02 3.408491e+02 9.411859e+02
-1.229416e-03 8.564413e+02 3.433541e+02 9.481029e+02
-1.487916e-03 8.877011e+02 3.558864e+02 9.827083e+02
-1.775389e-03 8.538963e+02 3.423337e+02 9.452854e+02
-1.959489e-03 8.457602e+02 3.390719e+02 9.362786e+02
-1.984838e-03 8.038335e+02 3.222632e+02 8.898646e+02
-1.858084e-03 7.876428e+02 3.157722e+02 8.719411e+02
-1.537842e-03 7.733167e+02 3.100287e+02 8.560817e+02
-1.208467e-03 7.965877e+02 3.193583e+02 8.818434e+02
-9.969663e-04 8.226248e+02 3.297967e+02 9.106670e+02
-8.543598e-04 8.014108e+02 3.212919e+02 8.871826e+02
-7.181035e-04 7.690603e+02 3.083223e+02 8.513698e+02
-6.072892e-04 7.494178e+02 3.004475e+02 8.296250e+02
-5.255681e-04 7.382605e+02 2.959744e+02 8.172736e+02
-4.611643e-04 7.200650e+02 2.886797e+02 7.971307e+02
-4.264887e-04 7.554990e+02 3.028855e+02 8.363570e+02
-4.029138e-04 7.719503e+02 3.094809e+02 8.545691e+02
-3.775244e-04 7.790663e+02 3.123338e+02 8.624467e+02
-3.482401e-04 8.105333e+02 3.249492e+02 8.972815e+02
-3.105158e-04 7.404748e+02 2.968622e+02 8.197249e+02
-2.708009e-04 7.389994e+02 2.962707e+02 8.180916e+02
-2.353709e-04 7.136971e+02 2.861268e+02 7.900813e+02
-2.087475e-04 7.603471e+02 3.048291e+02 8.417241e+02
-1.939388e-04 7.594740e+02 3.044791e+02 8.407575e+02
-1.902993e-04 7.571176e+02 3.035344e+02 8.381489e+02
-1.824618e-04 7.260033e+02 2.910604e+02 8.037045e+02
-1.674718e-04 6.919805e+02 2.774204e+02 7.660405e+02
-1.524263e-04 6.666090e+02 2.672488e+02 7.379536e+02
-1.369823e-04 7.024978e+02 2.816369e+02 7.776834e+02
-1.234416e-04 6.994190e+02 2.804026e+02 7.742750e+02
-1.127834e-04 6.873259e+02 2.755543e+02 7.608877e+02
-1.051621e-04 7.464708e+02 2.992660e+02 8.263626e+02
-1.017361e-04 7.173824e+02 2.876042e+02 7.941610e+02
-1.024911e-04 6.893026e+02 2.763468e+02 7.630759e+02
-1.066751e-04 6.875000e+02 2.756242e+02 7.610804e+02
-1.145111e-04 6.666406e+02 2.672614e+02 7.379885e+02
-1.219713e-04 6.908084e+02 2.769505e+02 7.647429e+02
-1.249527e-04 6.851547e+02 2.746839e+02 7.584841e+02
-1.249479e-04 6.824200e+02 2.735876e+02 7.554568e+02
-1.224552e-04 7.185858e+02 2.880867e+02 7.954932e+02
-1.184778e-04 7.225349e+02 2.896699e+02 7.998649e+02
-1.134163e-04 7.558370e+02 3.030210e+02 8.367313e+02
-1.078981e-04 7.826621e+02 3.137754e+02 8.664273e+02
-1.015337e-04 7.412229e+02 2.971621e+02 8.205531e+02
-9.562404e-05 7.390264e+02 2.962815e+02 8.181215e+02
-9.104214e-05 7.348539e+02 2.946087e+02 8.135024e+02
-8.827012e-05 7.134776e+02 2.860388e+02 7.898382e+02
-8.657270e-05 7.056328e+02 2.828937e+02 7.811539e+02
-8.433454e-05 7.255361e+02 2.908731e+02 8.031873e+02
-8.146841e-05 7.408275e+02 2.970035e+02 8.201153e+02
-7.978241e-05 7.491540e+02 3.003417e+02 8.293329e+02
-7.958386e-05 7.725835e+02 3.097348e+02 8.552701e+02
-8.014287e-05 7.358794e+02 2.950198e+02 8.146376e+02
-8.236553e-05 7.487349e+02 3.001737e+02 8.288690e+02
-8.646731e-05 7.324632e+02 2.936503e+02 8.108559e+02
-9.233709e-05 7.269861e+02 2.914544e+02 8.047925e+02
-1.002873e-04 7.465674e+02 2.993047e+02 8.264696e+02
-1.107963e-04 7.460310e+02 2.990897e+02 8.258757e+02
-1.223903e-04 7.444449e+02 2.984538e+02 8.241199e+02
-1.340859e-04 7.749673e+02 3.106905e+02 8.579090e+02
-1.451639e-04 8.007877e+02 3.210421e+02 8.864928e+02
-1.519190e-04 7.989386e+02 3.203008e+02 8.844458e+02
-1.565369e-04 8.286716e+02 3.322210e+02 9.173611e+02
-1.630912e-04 8.093099e+02 3.244587e+02 8.959271e+02
-1.616361e-04 7.794506e+02 3.124879e+02 8.628721e+02
-1.520390e-04 7.555110e+02 3.028903e+02 8.363704e+02
-1.380016e-04 7.698936e+02 3.086564e+02 8.522923e+02
-1.222001e-04 7.757746e+02 3.110141e+02 8.588027e+02
-1.094404e-04 7.917735e+02 3.174282e+02 8.765139e+02
-9.917318e-05 7.733924e+02 3.100591e+02 8.561656e+02
-8.916571e-05 8.106365e+02 3.249905e+02 8.973957e+02
-7.990889e-05 8.654700e+02 3.469737e+02 9.580978e+02
-7.192115e-05 7.982626e+02 3.200298e+02 8.836975e+02
-6.500241e-05 7.786316e+02 3.121595e+02 8.619655e+02
-5.980752e-05 7.284321e+02 2.920342e+02 8.063933e+02
-5.576195e-05 7.420006e+02 2.974739e+02 8.214140e+02
-5.187335e-05 7.850328e+02 3.147258e+02 8.690517e+02
-4.843044e-05 7.325212e+02 2.936735e+02 8.109200e+02
-4.533689e-05 7.410996e+02 2.971127e+02 8.204166e+02
-4.219403e-05 7.712242e+02 3.091898e+02 8.537653e+02
-3.900690e-05 7.861587e+02 3.151772e+02 8.702982e+02
-3.620141e-05 7.896432e+02 3.165741e+02 8.741556e+02
-3.425483e-05 7.607624e+02 3.049956e+02 8.421838e+02
-3.291002e-05 7.539741e+02 3.022741e+02 8.346690e+02
-3.194659e-05 7.514111e+02 3.012466e+02 8.318317e+02
-3.139196e-05 7.562362e+02 3.031810e+02 8.371731e+02
-3.108794e-05 8.127536e+02 3.258393e+02 8.997394e+02
-3.096444e-05 8.151602e+02 3.268041e+02 9.024036e+02
-3.093703e-05 7.637846e+02 3.062072e+02 8.455294e+02
-3.102370e-05 7.634885e+02 3.060885e+02 8.452016e+02
-3.126070e-05 7.384657e+02 2.960567e+02 8.175008e+02
-3.164178e-05 7.567170e+02 3.033738e+02 8.377055e+02
-3.235329e-05 7.662459e+02 3.071940e+02 8.482542e+02
-3.352750e-05 7.742702e+02 3.104110e+02 8.571373e+02
-3.491989e-05 7.883655e+02 3.160619e+02 8.727412e+02
-3.620677e-05 7.821539e+02 3.135716e+02 8.658648e+02
-3.710881e-05 8.185157e+02 3.281494e+02 9.061182e+02
-3.747604e-05 8.279765e+02 3.319423e+02 9.165915e+02
-3.804464e-05 8.031664e+02 3.219957e+02 8.891262e+02
-3.895402e-05 7.815600e+02 3.133336e+02 8.652073e+02
-3.974499e-05 7.976780e+02 3.197954e+02 8.830504e+02
-4.046718e-05 7.615597e+02 3.053153e+02 8.430665e+02
-4.083871e-05 7.810231e+02 3.131183e+02 8.646129e+02
-4.091149e-05 7.621463e+02 3.055504e+02 8.437158e+02
-4.126327e-05 7.743166e+02 3.104296e+02 8.571886e+02
-4.217179e-05 7.642769e+02 3.064046e+02 8.460745e+02
-4.274909e-05 7.753236e+02 3.108333e+02 8.583034e+02
-4.247279e-05 7.529222e+02 3.018524e+02 8.335045e+02
-4.234950e-05 7.991594e+02 3.203893e+02 8.846903e+02
-4.244828e-05 7.236483e+02 2.901163e+02 8.010976e+02
-4.182800e-05 7.191636e+02 2.883183e+02 7.961328e+02
-4.049204e-05 7.372447e+02 2.955672e+02 8.161491e+02
-3.874394e-05 7.554552e+02 3.028679e+02 8.363086e+02
-3.653805e-05 7.579729e+02 3.038773e+02 8.390958e+02
-3.407034e-05 7.490678e+02 3.003072e+02 8.292376e+02
-3.194231e-05 7.677159e+02 3.077833e+02 8.498815e+02
-3.046227e-05 8.107701e+02 3.250441e+02 8.975436e+02
-2.911139e-05 8.336725e+02 3.342259e+02 9.228972e+02
-2.794731e-05 8.443992e+02 3.385263e+02 9.347719e+02
-2.702579e-05 8.487535e+02 3.402719e+02 9.395922e+02
-2.628351e-05 8.126141e+02 3.257834e+02 8.995850e+02
-2.601729e-05 7.674485e+02 3.076761e+02 8.495855e+02
-2.599265e-05 7.750893e+02 3.107394e+02 8.580440e+02
-2.583722e-05 7.796761e+02 3.125783e+02 8.631217e+02
-2.564598e-05 7.797378e+02 3.126030e+02 8.631900e+02
-2.548358e-05 7.505708e+02 3.009097e+02 8.309014e+02
-2.553916e-05 7.263155e+02 2.911856e+02 8.040502e+02
-2.580400e-05 7.169195e+02 2.874187e+02 7.936485e+02
-2.604066e-05 7.283794e+02 2.920130e+02 8.063349e+02
-2.625339e-05 7.617174e+02 3.053785e+02 8.432410e+02
-2.620940e-05 7.796228e+02 3.125569e+02 8.630628e+02
-2.612670e-05 7.815437e+02 3.133270e+02 8.651892e+02
-2.613382e-05 7.528887e+02 3.018390e+02 8.334674e+02
-2.605042e-05 7.811115e+02 3.131537e+02 8.647108e+02
-2.594137e-05 8.013774e+02 3.212785e+02 8.871457e+02
-2.579696e-05 7.532942e+02 3.020016e+02 8.339163e+02
-2.581857e-05 7.696640e+02 3.085644e+02 8.520381e+02
-2.576114e-05 7.596504e+02 3.045498e+02 8.409528e+02
-2.540132e-05 7.789372e+02 3.122820e+02 8.623038e+02
-2.477068e-05 7.396073e+02 2.965144e+02 8.187645e+02
-2.389033e-05 7.590811e+02 3.043216e+02 8.403225e+02
-2.282927e-05 7.249983e+02 2.906575e+02 8.025920e+02
-2.182076e-05 7.508402e+02 3.010177e+02 8.311997e+02
-2.114528e-05 7.542325e+02 3.023777e+02 8.349551e+02
-2.074168e-05 7.708558e+02 3.090421e+02 8.533574e+02
-2.046933e-05 7.671937e+02 3.075740e+02 8.493034e+02
-2.022565e-05 7.821700e+02 3.135781e+02 8.658825e+02
-2.011763e-05 7.735016e+02 3.101028e+02 8.562864e+02
-2.007351e-05 8.086155e+02 3.241803e+02 8.951585e+02
-1.999395e-05 7.979473e+02 3.199033e+02 8.833485e+02
-1.986303e-05 7.798385e+02 3.126434e+02 8.633015e+02
-1.961427e-05 8.046690e+02 3.225981e+02 8.907895e+02
-1.944093e-05 8.238030e+02 3.302691e+02 9.119713e+02
-1.948309e-05 8.709027e+02 3.491517e+02 9.641120e+02
-1.957112e-05 8.320039e+02 3.335569e+02 9.210500e+02
-1.958665e-05 8.070449e+02 3.235506e+02 8.934197e+02
-1.965945e-05 8.212265e+02 3.292362e+02 9.091191e+02
-1.977283e-05 7.878493e+02 3.158550e+02 8.721697e+02
-1.986384e-05 8.021923e+02 3.216052e+02 8.880477e+02
-1.996429e-05 8.411803e+02 3.372358e+02 9.312085e+02
-1.995580e-05 8.642797e+02 3.464965e+02 9.567801e+02
-1.978596e-05 8.232590e+02 3.300510e+02 9.113692e+02
-1.973203e-05 8.210335e+02 3.291588e+02 9.089054e+02
-1.970309e-05 8.634636e+02 3.461693e+02 9.558767e+02
-1.951377e-05 8.735837e+02 3.502266e+02 9.670800e+02
-1.925609e-05 8.438733e+02 3.383154e+02 9.341898e+02
-1.899123e-05 7.970218e+02 3.195323e+02 8.823239e+02
-1.866172e-05 7.432902e+02 2.979909e+02 8.228416e+02
-1.828881e-05 7.428431e+02 2.978116e+02 8.223467e+02
-1.804187e-05 7.762724e+02 3.112137e+02 8.593537e+02
-1.788259e-05 7.803065e+02 3.128310e+02 8.638196e+02
-1.775819e-05 7.768093e+02 3.114290e+02 8.599482e+02
-1.762538e-05 7.725242e+02 3.097110e+02 8.552045e+02
-1.755540e-05 7.797834e+02 3.126213e+02 8.632405e+02
-1.759120e-05 7.822541e+02 3.136118e+02 8.659757e+02
-1.761432e-05 7.901291e+02 3.167690e+02 8.746935e+02
-1.761712e-05 7.754017e+02 3.108646e+02 8.583899e+02
-1.766120e-05 8.344485e+02 3.345369e+02 9.237562e+02
-1.763088e-05 8.252898e+02 3.308652e+02 9.136173e+02
-1.749750e-05 8.221102e+02 3.295904e+02 9.100974e+02
-1.736937e-05 7.928861e+02 3.178742e+02 8.777455e+02
-1.726912e-05 7.777421e+02 3.118029e+02 8.609807e+02
-1.721879e-05 7.587877e+02 3.042039e+02 8.399977e+02
-1.724337e-05 7.584831e+02 3.040818e+02 8.396605e+02
-1.738404e-05 7.338602e+02 2.942103e+02 8.124024e+02
-1.765658e-05 7.347132e+02 2.945523e+02 8.133466e+02
-1.801381e-05 7.426603e+02 2.977383e+02 8.221443e+02
-1.827460e-05 7.435369e+02 2.980898e+02 8.231147e+02
-1.838814e-05 7.315019e+02 2.932649e+02 8.097917e+02
-1.845162e-05 7.429540e+02 2.978561e+02 8.224694e+02
-1.842515e-05 7.065814e+02 2.832740e+02 7.822040e+02
-1.835941e-05 7.547207e+02 3.025735e+02 8.354955e+02
-1.829793e-05 7.535321e+02 3.020969e+02 8.341796e+02
-1.831287e-05 7.492798e+02 3.003922e+02 8.294723e+02
-1.856232e-05 7.044137e+02 2.824050e+02 7.798043e+02
-1.898842e-05 7.149487e+02 2.866286e+02 7.914669e+02
-1.944034e-05 7.359625e+02 2.950531e+02 8.147296e+02
-2.000118e-05 7.527023e+02 3.017643e+02 8.332611e+02
-2.093536e-05 7.446220e+02 2.985248e+02 8.243160e+02
-2.224889e-05 7.917911e+02 3.174353e+02 8.765334e+02
-2.370528e-05 7.523850e+02 3.016371e+02 8.329098e+02
-2.514881e-05 8.179746e+02 3.279324e+02 9.055192e+02
-2.676348e-05 8.621707e+02 3.456510e+02 9.544454e+02
-2.855152e-05 8.400357e+02 3.367769e+02 9.299414e+02
-3.015294e-05 8.395553e+02 3.365843e+02 9.294096e+02
-3.146117e-05 7.997460e+02 3.206244e+02 8.853396e+02
-3.294309e-05 8.146648e+02 3.266055e+02 9.018551e+02
-3.450688e-05 8.124469e+02 3.257163e+02 8.993998e+02
-3.528012e-05 7.985458e+02 3.201433e+02 8.840110e+02
-3.519123e-05 7.917435e+02 3.174162e+02 8.764806e+02
-3.451824e-05 8.142232e+02 3.264285e+02 9.013663e+02
-3.379800e-05 8.279763e+02 3.319422e+02 9.165913e+02
-3.377934e-05 8.055199e+02 3.229392e+02 8.917315e+02
-3.414624e-05 7.516683e+02 3.013497e+02 8.321164e+02
-3.453979e-05 7.315030e+02 2.932653e+02 8.097929e+02
-3.477106e-05 7.550307e+02 3.026977e+02 8.358387e+02
-3.491476e-05 7.377292e+02 2.957614e+02 8.166855e+02
-3.497828e-05 6.952563e+02 2.787337e+02 7.696668e+02
-3.428197e-05 6.703130e+02 2.687337e+02 7.420539e+02
-3.297446e-05 7.241661e+02 2.903239e+02 8.016707e+02
-3.179019e-05 7.053279e+02 2.827715e+02 7.808164e+02
-3.113814e-05 6.578326e+02 2.637302e+02 7.282378e+02
-3.073381e-05 6.717855e+02 2.693241e+02 7.436840e+02
-3.045127e-05 6.913077e+02 2.771507e+02 7.652957e+02
-3.045841e-05 6.849739e+02 2.746114e+02 7.582839e+02
-3.079778e-05 6.930638e+02 2.778547e+02 7.672397e+02
-3.090555e-05 6.820638e+02 2.734447e+02 7.550624e+02
-3.067481e-05 6.982094e+02 2.799176e+02 7.729360e+02
-3.040850e-05 7.167753e+02 2.873609e+02 7.934889e+02
-3.018403e-05 7.181279e+02 2.879031e+02 7.949863e+02
-3.044829e-05 7.388980e+02 2.962300e+02 8.179793e+02
-3.108003e-05 7.807074e+02 3.129917e+02 8.642634e+02
-3.180324e-05 7.738657e+02 3.102488e+02 8.566894e+02
-3.209918e-05 7.920834e+02 3.175524e+02 8.768569e+02
-3.188770e-05 7.725927e+02 3.097385e+02 8.552802e+02
-3.165172e-05 8.093658e+02 3.244811e+02 8.959890e+02
-3.091546e-05 8.394428e+02 3.365392e+02 9.292850e+02
-3.007726e-05 8.111017e+02 3.251770e+02 8.979107e+02
-2.941708e-05 8.250372e+02 3.307639e+02 9.133377e+02
-2.866838e-05 7.988485e+02 3.202646e+02 8.843461e+02
-2.799993e-05 7.386922e+02 2.961475e+02 8.177515e+02
-2.745080e-05 7.307829e+02 2.929766e+02 8.089957e+02
-2.717465e-05 7.179989e+02 2.878514e+02 7.948434e+02
-2.706062e-05 7.084411e+02 2.840196e+02 7.842627e+02
-2.688231e-05 7.206606e+02 2.889185e+02 7.977900e+02
-2.663589e-05 6.899807e+02 2.766187e+02 7.638266e+02
-2.640774e-05 7.406178e+02 2.969195e+02 8.198832e+02
-2.619275e-05 7.295376e+02 2.924773e+02 8.076171e+02
-2.606941e-05 7.324329e+02 2.936381e+02 8.108223e+02
-2.615723e-05 7.555962e+02 3.029244e+02 8.364646e+02
-2.618466e-05 7.669635e+02 3.074817e+02 8.490485e+02
-2.612891e-05 8.186623e+02 3.282081e+02 9.062804e+02
-2.643005e-05 8.472975e+02 3.396882e+02 9.379805e+02
-2.710304e-05 8.516584e+02 3.414365e+02 9.428081e+02
-2.798181e-05 8.330230e+02 3.339655e+02 9.221782e+02
-2.878345e-05 8.019069e+02 3.214908e+02 8.877318e+02
-2.951572e-05 8.066224e+02 3.233813e+02 8.929520e+02
-3.058220e-05 8.294946e+02 3.325509e+02 9.182721e+02
-3.152897e-05 7.973857e+02 3.196782e+02 8.827267e+02
-3.207098e-05 7.811519e+02 3.131699e+02 8.647556e+02
-3.222582e-05 7.653782e+02 3.068461e+02 8.472936e+02
-3.185153e-05 7.737627e+02 3.102075e+02 8.565755e+02
-3.110751e-05 8.186730e+02 3.282124e+02 9.062923e+02
-3.015192e-05 8.418017e+02 3.374849e+02 9.318964e+02
-2.896786e-05 8.465002e+02 3.393686e+02 9.370977e+02
-2.785646e-05 8.262321e+02 3.312429e+02 9.146604e+02
-2.720363e-05 7.941083e+02 3.183642e+02 8.790986e+02
-2.684779e-05 7.702513e+02 3.087998e+02 8.526883e+02
-2.643649e-05 7.936201e+02 3.181685e+02 8.785581e+02
-2.580780e-05 7.843875e+02 3.144671e+02 8.683374e+02
-2.500713e-05 7.910974e+02 3.171572e+02 8.757654e+02
-2.416046e-05 8.013558e+02 3.212698e+02 8.871218e+02
-2.329985e-05 7.900334e+02 3.167306e+02 8.745876e+02
-2.250241e-05 7.870944e+02 3.155523e+02 8.713340e+02
-2.188785e-05 8.248590e+02 3.306925e+02 9.131404e+02
-2.141346e-05 8.467548e+02 3.394707e+02 9.373796e+02
-2.095599e-05 8.715825e+02 3.494243e+02 9.648646e+02
-2.050497e-05 8.334109e+02 3.341210e+02 9.226076e+02
-2.027503e-05 8.577184e+02 3.438660e+02 9.495166e+02
-2.031719e-05 8.508232e+02 3.411017e+02 9.418834e+02
-2.050452e-05 7.996414e+02 3.205825e+02 8.852238e+02
-2.088008e-05 8.043323e+02 3.224631e+02 8.904168e+02
-2.135150e-05 7.821433e+02 3.135674e+02 8.658530e+02
-2.192200e-05 7.461813e+02 2.991499e+02 8.260421e+02
-2.264474e-05 7.343638e+02 2.944122e+02 8.129599e+02
-2.341448e-05 7.203608e+02 2.887983e+02 7.974581e+02
-2.416012e-05 7.551814e+02 3.027581e+02 8.360054e+02
-2.489365e-05 7.136375e+02 2.861029e+02 7.900153e+02
-2.536839e-05 7.260975e+02 2.910982e+02 8.038089e+02
-2.554094e-05 7.280403e+02 2.918771e+02 8.059596e+02
-2.564063e-05 7.304835e+02 2.928566e+02 8.086642e+02
-2.540671e-05 7.324356e+02 2.936392e+02 8.108253e+02
-2.501371e-05 7.512048e+02 3.011639e+02 8.316033e+02
-2.475302e-05 7.573864e+02 3.036422e+02 8.384465e+02
-2.436134e-05 7.510727e+02 3.011109e+02 8.314570e+02
-2.386409e-05 7.241306e+02 2.903096e+02 8.016314e+02
-2.343977e-05 7.362996e+02 2.951883e+02 8.151029e+02
-2.286347e-05 7.394654e+02 2.964575e+02 8.186075e+02
-2.212719e-05 7.567651e+02 3.033931e+02 8.377587e+02
-2.143035e-05 7.659750e+02 3.070854e+02 8.479542e+02
-2.085133e-05 7.706297e+02 3.089515e+02 8.531071e+02
-2.006463e-05 7.472929e+02 2.995956e+02 8.272727e+02
-1.920407e-05 7.666341e+02 3.073496e+02 8.486839e+02
-1.850656e-05 7.386162e+02 2.961170e+02 8.176674e+02
-1.774365e-05 7.569296e+02 3.034590e+02 8.379408e+02
-1.694703e-05 7.640299e+02 3.063056e+02 8.458010e+02
-1.617931e-05 7.457388e+02 2.989725e+02 8.255523e+02
-1.536805e-05 7.443256e+02 2.984060e+02 8.239879e+02
-1.461794e-05 7.038549e+02 2.821809e+02 7.791857e+02
-1.399305e-05 6.585556e+02 2.640201e+02 7.290382e+02
-1.350385e-05 6.446119e+02 2.584300e+02 7.136022e+02
-1.314643e-05 6.609267e+02 2.649707e+02 7.316631e+02
-1.281808e-05 6.919093e+02 2.773919e+02 7.659617e+02
-1.249513e-05 6.983723e+02 2.799829e+02 7.731164e+02
-1.224455e-05 7.126274e+02 2.856979e+02 7.888970e+02
-1.207405e-05 6.885713e+02 2.760536e+02 7.622663e+02
-1.201323e-05 6.832730e+02 2.739295e+02 7.564010e+02
-1.205614e-05 7.003658e+02 2.807821e+02 7.753232e+02
-1.216220e-05 7.332033e+02 2.939470e+02 8.116751e+02
-1.223748e-05 7.027784e+02 2.817494e+02 7.779940e+02
-1.228814e-05 7.261875e+02 2.911343e+02 8.039085e+02
-1.240889e-05 7.537649e+02 3.021903e+02 8.344374e+02
-1.264162e-05 7.890083e+02 3.163196e+02 8.734527e+02
-1.305238e-05 7.956025e+02 3.189633e+02 8.807527e+02
-1.359805e-05 7.909085e+02 3.170814e+02 8.755563e+02
-1.415633e-05 7.974102e+02 3.196880e+02 8.827539e+02
-1.477183e-05 7.811550e+02 3.131712e+02 8.647589e+02
-1.549561e-05 7.952469e+02 3.188207e+02 8.803591e+02
-1.632520e-05 7.964190e+02 3.192906e+02 8.816566e+02
