#E_pot  E_kin  T  P
-7.386303e-04 1.870195e+03 2.999103e+02 2.070354e+03
-7.423348e-04 1.847941e+03 2.963416e+02 2.045719e+03
-7.432223e-04 1.903192e+03 3.052019e+02 2.106883e+03
-7.457565e-04 1.909773e+03 3.062572e+02 2.114169e+03
-7.477792e-04 1.905529e+03 3.055766e+02 2.109470e+03
-7.448434e-04 1.889509e+03 3.030077e+02 2.091736e+03
-7.414282e-04 1.815926e+03 2.912076e+02 2.010277e+03
-7.393544e-04 1.851645e+03 2.969356e+02 2.049819e+03
-7.320205e-04 1.845882e+03 2.960114e+02 2.043439e+03
-7.286867e-04 1.860536e+03 2.983615e+02 2.059662e+03
-7.268266e-04 1.873529e+03 3.004450e+02 2.074046e+03
-7.240220e-04 1.807711e+03 2.898902e+02 2.001183e+03
-7.246465e-04 1.785102e+03 2.862645e+02 1.976154e+03
-7.309085e-04 1.814640e+03 2.910013e+02 2.008853e+03
-7.420671e-04 1.814584e+03 2.909923e+02 2.008791e+03
-7.585216e-04 1.711564e+03 2.744718e+02 1.894746e+03
-7.773906e-04 1.784267e+03 2.861307e+02 1.975230e+03
-7.990212e-04 1.776139e+03 2.848272e+02 1.966232e+03
-8.236408e-04 1.755062e+03 2.814472e+02 1.942899e+03
-8.514784e-04 1.746987e+03 2.801523e+02 1.933960e+03
-8.826581e-04 1.762008e+03 2.825611e+02 1.950588e+03
-9.179212e-04 1.706133e+03 2.736008e+02 1.888734e+03
-9.502080e-04 1.740105e+03 2.790487e+02 1.926342e+03
-9.689226e-04 1.828431e+03 2.932130e+02 2.024121e+03
-9.913914e-04 1.810560e+03 2.903471e+02 2.004337e+03
-1.021769e-03 1.822324e+03 2.922335e+02 2.017360e+03
-1.060067e-03 1.808822e+03 2.900683e+02 2.002413e+03
-1.108729e-03 1.826614e+03 2.929215e+02 2.022109e+03
-1.189742e-03 1.828755e+03 2.932649e+02 2.024479e+03
-1.305390e-03 1.857159e+03 2.978199e+02 2.055924e+03
-1.447038e-03 1.869519e+03 2.998019e+02 2.069606e+03
-1.635784e-03 1.811885e+03 2.905596e+02 2.005804e+03
-1.881871e-03 1.831330e+03 2.936779e+02 2.027330e+03
-2.229423e-03 1.865138e+03 2.990994e+02 2.064757e+03
-2.706238e-03 1.808965e+03 2.900913e+02 2.002572e+03
-3.312022e-03 1.849178e+03 2.965400e+02 2.047089e+03
-4.007663e-03 1.871872e+03 3.001793e+02 2.072211e+03
-4.846533e-03 1.869671e+03 2.998264e+02 2.069775e+03
-6.048138e-03 1.837689e+03 2.946976e+02 2.034370e+03
-7.653664e-03 1.781091e+03 2.856214e+02 1.971714e+03
-9.063775e-03 1.806288e+03 2.896620e+02 1.999608e+03
-9.849313e-03 1.767362e+03 2.834198e+02 1.956516e+03
-1.094580e-02 1.790943e+03 2.872012e+02 1.982620e+03
-1.300088e-02 1.811722e+03 2.905335e+02 2.005624e+03
-1.626374e-02 1.813563e+03 2.908287e+02 2.007662e+03
-1.961800e-02 1.816978e+03 2.913763e+02 2.011442e+03
-2.500526e-02 1.735350e+03 2.782862e+02 1.921078e+03
-3.841405e-02 1.810550e+03 2.903456e+02 2.004327e+03
-5.962379e-02 1.781890e+03 2.857494e+02 1.972598e+03
-9.184956e-02 1.815747e+03 2.911788e+02 2.010079e+03
-1.455075e-01 1.843346e+03 2.956048e+02 2.040632e+03
-2.174490e-01 1.886824e+03 3.025770e+02 2.088763e+03
-2.944394e-01 2.007325e+03 3.219009e+02 2.222161e+03
-3.937284e-01 1.902925e+03 3.051590e+02 2.106587e+03
-4.892204e-01 1.902967e+03 3.051657e+02 2.106634e+03
-5.307152e-01 1.934198e+03 3.101741e+02 2.141208e+03
-4.848091e-01 1.950201e+03 3.127403e+02 2.158923e+03
-4.081293e-01 1.814308e+03 2.909481e+02 2.008486e+03
-3.507708e-01 1.835830e+03 2.943995e+02 2.032312e+03
-2.602872e-01 1.851979e+03 2.969892e+02 2.050189e+03
-1.739407e-01 1.848511e+03 2.964329e+02 2.046349e+03
-1.312942e-01 1.859709e+03 2.982288e+02 2.058747e+03
-1.075810e-01 1.893951e+03 3.037199e+02 2.096653e+03
-8.759925e-02 1.895498e+03 3.039680e+02 2.098366e+03
-7.159788e-02 1.921660e+03 3.081634e+02 2.127327e+03
-5.780545e-02 1.925767e+03 3.088220e+02 2.131874e+03
-5.306041e-02 1.904704e+03 3.054443e+02 2.108557e+03
-5.755495e-02 1.902665e+03 3.051174e+02 2.106300e+03
-6.223962e-02 1.917325e+03 3.074682e+02 2.122529e+03
-5.920579e-02 1.895697e+03 3.039999e+02 2.098586e+03
-5.199040e-02 1.900678e+03 3.047987e+02 2.104100e+03
-4.764863e-02 1.800493e+03 2.887327e+02 1.993192e+03
-4.299039e-02 1.891041e+03 3.032532e+02 2.093431e+03
-3.350705e-02 1.926062e+03 3.088693e+02 2.132200e+03
-2.349694e-02 1.909304e+03 3.061820e+02 2.113649e+03
-1.605952e-02 1.962367e+03 3.146914e+02 2.172392e+03
-1.175982e-02 1.955618e+03 3.136091e+02 2.164920e+03
-9.327526e-03 1.881140e+03 3.016656e+02 2.082471e+03
-7.757213e-03 1.821069e+03 2.920324e+02 2.015971e+03
-6.841631e-03 1.851154e+03 2.968569e+02 2.049276e+03
-6.360787e-03 1.779385e+03 2.853478e+02 1.969826e+03
-6.622390e-03 1.794725e+03 2.878078e+02 1.986808e+03
-7.417005e-03 1.771411e+03 2.840690e+02 1.960998e+03
-7.826205e-03 1.764907e+03 2.830261e+02 1.953798e+03
-7.122187e-03 1.737708e+03 2.786644e+02 1.923688e+03
-6.259847e-03 1.743412e+03 2.795791e+02 1.930003e+03
-5.574279e-03 1.764139e+03 2.829028e+02 1.952948e+03
-4.940307e-03 1.789545e+03 2.869771e+02 1.981073e+03
-4.451545e-03 1.876979e+03 3.009983e+02 2.077865e+03
-4.171804e-03 1.854747e+03 2.974330e+02 2.053253e+03
-4.156035e-03 1.775069e+03 2.846557e+02 1.965048e+03
-4.341995e-03 1.760186e+03 2.822689e+02 1.948571e+03
-4.706277e-03 1.800877e+03 2.887942e+02 1.993617e+03
-5.583818e-03 1.800650e+03 2.887579e+02 1.993367e+03
-6.915387e-03 1.870644e+03 2.999824e+02 2.070852e+03
-8.287796e-03 1.881925e+03 3.017914e+02 2.083340e+03
-8.732599e-03 1.882038e+03 3.018095e+02 2.083465e+03
-7.997678e-03 1.856175e+03 2.976621e+02 2.054835e+03
-6.718657e-03 1.905651e+03 3.055962e+02 2.109605e+03
-5.577887e-03 1.917444e+03 3.074873e+02 2.122660e+03
-4.764538e-03 1.962925e+03 3.147809e+02 2.173010e+03
-3.951272e-03 1.909085e+03 3.061469e+02 2.113407e+03
-3.225787e-03 1.861997e+03 2.985957e+02 2.061279e+03
-2.617419e-03 1.763190e+03 2.827507e+02 1.951897e+03
-2.158786e-03 1.807228e+03 2.898128e+02 2.000648e+03
-1.897432e-03 1.792226e+03 2.874070e+02 1.984041e+03
-1.799520e-03 1.860323e+03 2.983273e+02 2.059426e+03
-1.793140e-03 1.797409e+03 2.882381e+02 1.989778e+03
-1.817013e-03 1.806855e+03 2.897530e+02 2.000236e+03
-1.799526e-03 1.837581e+03 2.946802e+02 2.034250e+03
-1.736455e-03 1.800095e+03 2.886689e+02 1.992752e+03
-1.633072e-03 1.780937e+03 2.855967e+02 1.971544e+03
-1.520009e-03 1.840925e+03 2.952165e+02 2.037952e+03
-1.458559e-03 1.877805e+03 3.011308e+02 2.078779e+03
-1.367696e-03 1.869603e+03 2.998154e+02 2.069699e+03
-1.230463e-03 1.922571e+03 3.083095e+02 2.128336e+03
-1.127788e-03 1.874763e+03 3.006430e+02 2.075412e+03
-1.069504e-03 1.904683e+03 3.054409e+02 2.108533e+03
-1.042398e-03 1.942858e+03 3.115628e+02 2.150795e+03
-1.022175e-03 1.879685e+03 3.014321e+02 2.080860e+03
-1.016968e-03 1.924597e+03 3.086345e+02 2.130580e+03
-1.038388e-03 1.895217e+03 3.039230e+02 2.098055e+03
-1.083726e-03 1.888664e+03 3.028721e+02 2.090801e+03
-1.159350e-03 1.937863e+03 3.107618e+02 2.145265e+03
-1.248175e-03 1.918284e+03 3.076220e+02 2.123590e+03
-1.335225e-03 1.991581e+03 3.193762e+02 2.204732e+03
-1.432439e-03 1.971841e+03 3.162106e+02 2.182879e+03
-1.535256e-03 1.949406e+03 3.126128e+02 2.158043e+03
-1.656497e-03 1.948972e+03 3.125433e+02 2.157563e+03
-1.788330e-03 1.964335e+03 3.150070e+02 2.174570e+03
-1.895901e-03 2.018454e+03 3.236857e+02 2.234481e+03
-2.005555e-03 2.002816e+03 3.211779e+02 2.217169e+03
-2.121672e-03 1.956190e+03 3.137008e+02 2.165553e+03
-2.246819e-03 1.919751e+03 3.078573e+02 2.125214e+03
-2.312787e-03 1.819245e+03 2.917399e+02 2.013952e+03
-2.355038e-03 1.803629e+03 2.892356e+02 1.996664e+03
-2.426444e-03 1.882088e+03 3.018176e+02 2.083521e+03
-2.485908e-03 1.897075e+03 3.042209e+02 2.100112e+03
-2.565433e-03 1.850511e+03 2.967538e+02 2.048564e+03
-2.626696e-03 1.801617e+03 2.889130e+02 1.994437e+03
-2.768647e-03 1.778457e+03 2.851990e+02 1.968798e+03
-2.943930e-03 1.762413e+03 2.826260e+02 1.951037e+03
-3.054653e-03 1.840304e+03 2.951170e+02 2.037265e+03
-3.219727e-03 1.883895e+03 3.021073e+02 2.085521e+03
-3.358060e-03 1.919564e+03 3.078273e+02 2.125007e+03
-3.554332e-03 1.882771e+03 3.019271e+02 2.084277e+03
-3.821935e-03 1.881062e+03 3.016531e+02 2.082385e+03
-3.948291e-03 1.858457e+03 2.980280e+02 2.057360e+03
-3.940973e-03 1.913217e+03 3.068095e+02 2.117981e+03
-3.906469e-03 1.893753e+03 3.036882e+02 2.096434e+03
-3.922691e-03 1.963733e+03 3.149103e+02 2.173903e+03
-3.788483e-03 1.920562e+03 3.079873e+02 2.126112e+03
-3.554922e-03 1.947161e+03 3.122529e+02 2.155558e+03
-3.444843e-03 1.989453e+03 3.190349e+02 2.202376e+03
-3.403043e-03 1.928732e+03 3.092976e+02 2.135157e+03
-3.395786e-03 1.888874e+03 3.029057e+02 2.091032e+03
-3.467879e-03 1.921760e+03 3.081795e+02 2.127438e+03
-3.619729e-03 1.906179e+03 3.056809e+02 2.110190e+03
-3.741810e-03 1.907449e+03 3.058845e+02 2.111596e+03
-3.792839e-03 1.918119e+03 3.075957e+02 2.123408e+03
-3.944252e-03 1.846997e+03 2.961903e+02 2.044674e+03
-4.212977e-03 1.862540e+03 2.986827e+02 2.061880e+03
-4.605370e-03 1.787833e+03 2.867025e+02 1.979178e+03
-5.120299e-03 1.739880e+03 2.790126e+02 1.926092e+03
-5.813042e-03 1.779412e+03 2.853522e+02 1.969856e+03
-6.705166e-03 1.815517e+03 2.911420e+02 2.009824e+03
-7.495423e-03 1.825756e+03 2.927839e+02 2.021159e+03
-8.130718e-03 1.804520e+03 2.893784e+02 1.997650e+03
-8.577683e-03 1.799729e+03 2.886102e+02 1.992347e+03
-9.081042e-03 1.855480e+03 2.975506e+02 2.054065e+03
-1.004226e-02 1.836082e+03 2.944400e+02 2.032591e+03
-1.127077e-02 1.778910e+03 2.852716e+02 1.969300e+03
-1.187968e-02 1.828693e+03 2.932549e+02 2.024410e+03
-1.143246e-02 1.797055e+03 2.881815e+02 1.989387e+03
-1.148159e-02 1.787158e+03 2.865942e+02 1.978430e+03
-1.230486e-02 1.787653e+03 2.866736e+02 1.978978e+03
-1.303753e-02 1.797591e+03 2.882674e+02 1.989980e+03
-1.352634e-02 1.770354e+03 2.838995e+02 1.959828e+03
-1.478691e-02 1.697778e+03 2.722610e+02 1.879484e+03
-1.709277e-02 1.789533e+03 2.869751e+02 1.981060e+03
-1.924868e-02 1.760887e+03 2.823814e+02 1.949348e+03
-2.108353e-02 1.762242e+03 2.825986e+02 1.950848e+03
-2.321086e-02 1.755641e+03 2.815401e+02 1.943540e+03
-2.588395e-02 1.737529e+03 2.786356e+02 1.923490e+03
-2.990439e-02 1.774451e+03 2.845565e+02 1.964363e+03
-3.416241e-02 1.802581e+03 2.890675e+02 1.995504e+03
-3.296505e-02 1.771192e+03 2.840339e+02 1.960756e+03
-2.763875e-02 1.799735e+03 2.886111e+02 1.992353e+03
-2.482893e-02 1.789908e+03 2.870352e+02 1.981474e+03
-2.556025e-02 1.818569e+03 2.916315e+02 2.013204e+03
-2.680678e-02 1.867974e+03 2.995543e+02 2.067896e+03
-2.768355e-02 1.867390e+03 2.994605e+02 2.067249e+03
-2.920038e-02 1.823696e+03 2.924536e+02 2.018879e+03
-3.099247e-02 1.808370e+03 2.899959e+02 2.001913e+03
-3.136307e-02 1.842626e+03 2.954893e+02 2.039835e+03
-3.077652e-02 1.895635e+03 3.039900e+02 2.098517e+03
-3.178626e-02 1.876083e+03 3.008546e+02 2.076873e+03
-3.408269e-02 1.961563e+03 3.145624e+02 2.171501e+03
-3.115130e-02 1.956887e+03 3.138125e+02 2.166324e+03
-2.379394e-02 1.914715e+03 3.070496e+02 2.119639e+03
-1.902164e-02 1.868081e+03 2.995713e+02 2.068014e+03
-1.569172e-02 1.896968e+03 3.042037e+02 2.099993e+03
-1.284704e-02 1.847716e+03 2.963056e+02 2.045470e+03
-1.102749e-02 1.854100e+03 2.973292e+02 2.052537e+03
-9.979027e-03 1.844625e+03 2.958099e+02 2.042048e+03
-9.325614e-03 1.947792e+03 3.123540e+02 2.156256e+03
-9.147010e-03 1.875144e+03 3.007040e+02 2.075833e+03
-9.239099e-03 1.906983e+03 3.058097e+02 2.111079e+03
-9.593342e-03 1.837076e+03 2.945993e+02 2.033691e+03
-1.025973e-02 1.914397e+03 3.069987e+02 2.119287e+03
-1.101561e-02 1.892282e+03 3.034523e+02 2.094805e+03
-1.154554e-02 1.827725e+03 2.930997e+02 2.023339e+03
-1.168980e-02 1.805139e+03 2.894778e+02 1.998336e+03
-1.150984e-02 1.740483e+03 2.791094e+02 1.926760e+03
-1.143575e-02 1.658918e+03 2.660293e+02 1.836465e+03
-1.149408e-02 1.682704e+03 2.698437e+02 1.862797e+03
-1.159529e-02 1.725983e+03 2.767841e+02 1.910709e+03
-1.205052e-02 1.782334e+03 2.858207e+02 1.973090e+03
-1.296444e-02 1.848822e+03 2.964829e+02 2.046694e+03
-1.389276e-02 1.869354e+03 2.997754e+02 2.069423e+03
-1.444023e-02 1.870859e+03 3.000167e+02 2.071089e+03
-1.504682e-02 1.857444e+03 2.978656e+02 2.056239e+03
-1.617029e-02 1.803462e+03 2.892088e+02 1.996479e+03
-1.773202e-02 1.808147e+03 2.899601e+02 2.001665e+03
-1.939107e-02 1.820305e+03 2.919098e+02 2.015125e+03
-2.124235e-02 1.821055e+03 2.920301e+02 2.015955e+03
-2.296172e-02 1.842006e+03 2.953899e+02 2.039149e+03
-2.488567e-02 1.832142e+03 2.938081e+02 2.028229e+03
-2.729385e-02 1.900121e+03 3.047094e+02 2.103484e+03
-3.051902e-02 1.961201e+03 3.145044e+02 2.171101e+03
-3.370601e-02 2.001355e+03 3.209435e+02 2.215552e+03
-3.459732e-02 2.014094e+03 3.229864e+02 2.229654e+03
-3.178313e-02 1.989622e+03 3.190620e+02 2.202563e+03
-2.673544e-02 1.941839e+03 3.113993e+02 2.149666e+03
-2.224689e-02 1.939233e+03 3.109815e+02 2.146781e+03
-1.771065e-02 1.900641e+03 3.047928e+02 2.104059e+03
-1.369614e-02 1.919598e+03 3.078328e+02 2.125045e+03
-1.135352e-02 1.894540e+03 3.038144e+02 2.097305e+03
-9.727842e-03 1.876398e+03 3.009050e+02 2.077221e+03
-7.993051e-03 1.839598e+03 2.950038e+02 2.036483e+03
-6.400503e-03 1.828048e+03 2.931515e+02 2.023697e+03
-5.232364e-03 1.822033e+03 2.921870e+02 2.017038e+03
-4.569259e-03 1.821212e+03 2.920553e+02 2.016129e+03
-4.238946e-03 1.821408e+03 2.920867e+02 2.016346e+03
-4.054973e-03 1.824461e+03 2.925763e+02 2.019726e+03
-3.981606e-03 1.826744e+03 2.929425e+02 2.022254e+03
-3.925340e-03 1.807669e+03 2.898835e+02 2.001137e+03
-3.779026e-03 1.815982e+03 2.912165e+02 2.010339e+03
-3.603352e-03 1.838983e+03 2.949050e+02 2.035802e+03
-3.518668e-03 1.797617e+03 2.882715e+02 1.990009e+03
-3.559537e-03 1.866387e+03 2.992996e+02 2.066139e+03
-3.790882e-03 1.856999e+03 2.977942e+02 2.055746e+03
-4.345488e-03 1.907046e+03 3.058199e+02 2.111150e+03
-4.948583e-03 1.991574e+03 3.193750e+02 2.204724e+03
-5.544783e-03 1.980604e+03 3.176158e+02 2.192580e+03
-6.524022e-03 2.004758e+03 3.214893e+02 2.219319e+03
-7.895195e-03 2.006890e+03 3.218312e+02 2.221680e+03
-9.040058e-03 1.985525e+03 3.184051e+02 2.198028e+03
-1.001036e-02 1.936517e+03 3.105459e+02 2.143775e+03
-1.169551e-02 1.907387e+03 3.058746e+02 2.111527e+03
-1.336072e-02 1.849611e+03 2.966094e+02 2.047567e+03
-1.447303e-02 1.866942e+03 2.993886e+02 2.066753e+03
-1.473540e-02 1.853993e+03 2.973122e+02 2.052419e+03
-1.373177e-02 1.816343e+03 2.912744e+02 2.010739e+03
-1.246281e-02 1.844194e+03 2.957407e+02 2.041571e+03
-1.119458e-02 1.900533e+03 3.047754e+02 2.103940e+03
-1.009386e-02 1.911281e+03 3.064990e+02 2.115838e+03
-9.291148e-03 1.963501e+03 3.148731e+02 2.173646e+03
-8.784420e-03 2.012293e+03 3.226975e+02 2.227660e+03
-9.354091e-03 1.962374e+03 3.146924e+02 2.172399e+03
-1.129739e-02 1.979223e+03 3.173945e+02 2.191052e+03
-1.503921e-02 1.956817e+03 3.138014e+02 2.166248e+03
-1.963839e-02 1.980039e+03 3.175253e+02 2.191955e+03
-2.291625e-02 1.952912e+03 3.131751e+02 2.161924e+03
-2.380387e-02 1.841801e+03 2.953570e+02 2.038921e+03
-2.026830e-02 1.916691e+03 3.073666e+02 2.121827e+03
-1.632178e-02 1.895221e+03 3.039236e+02 2.098059e+03
-1.396660e-02 1.818934e+03 2.916900e+02 2.013607e+03
-1.191890e-02 1.830101e+03 2.934807e+02 2.025969e+03
-1.028890e-02 1.852221e+03 2.970280e+02 2.050457e+03
-9.801275e-03 1.861826e+03 2.985683e+02 2.061090e+03
-9.169239e-03 1.837298e+03 2.946348e+02 2.033936e+03
-7.520441e-03 1.826170e+03 2.928503e+02 2.021617e+03
-5.873662e-03 1.832968e+03 2.939406e+02 2.029144e+03
-4.718954e-03 1.840071e+03 2.950795e+02 2.037006e+03
-3.971295e-03 1.871797e+03 3.001672e+02 2.072128e+03
-3.579798e-03 1.882424e+03 3.018714e+02 2.083892e+03
-3.379301e-03 1.946541e+03 3.121535e+02 2.154872e+03
-3.168828e-03 1.943287e+03 3.116317e+02 2.151270e+03
-2.941100e-03 2.016659e+03 3.233978e+02 2.232494e+03
-2.715225e-03 1.903728e+03 3.052877e+02 2.107476e+03
-2.608276e-03 1.966250e+03 3.153140e+02 2.176690e+03
-2.611092e-03 1.965526e+03 3.151980e+02 2.175889e+03
-2.613097e-03 1.942931e+03 3.115746e+02 2.150875e+03
-2.544512e-03 1.926956e+03 3.090127e+02 2.133190e+03
-2.475421e-03 1.938069e+03 3.107948e+02 2.145492e+03
-2.491270e-03 1.899863e+03 3.046680e+02 2.103198e+03
-2.584405e-03 1.935864e+03 3.104412e+02 2.143052e+03
-2.748684e-03 1.928664e+03 3.092866e+02 2.135081e+03
-2.912152e-03 1.885417e+03 3.023514e+02 2.087206e+03
-3.075551e-03 1.838601e+03 2.948438e+02 2.035379e+03
-3.180796e-03 1.874521e+03 3.006041e+02 2.075144e+03
-3.172163e-03 1.846314e+03 2.960807e+02 2.043917e+03
-3.070837e-03 1.846208e+03 2.960638e+02 2.043801e+03
-2.958231e-03 1.832244e+03 2.938244e+02 2.028342e+03
-2.934482e-03 1.898539e+03 3.044557e+02 2.101733e+03
-3.036904e-03 1.881014e+03 3.016453e+02 2.082331e+03
-3.180279e-03 1.855333e+03 2.975271e+02 2.053902e+03
-3.243865e-03 1.831324e+03 2.936769e+02 2.027324e+03
-3.222969e-03 1.850461e+03 2.967458e+02 2.048509e+03
-3.121990e-03 1.802984e+03 2.891322e+02 1.995951e+03
-3.048141e-03 1.801926e+03 2.889624e+02 1.994778e+03
-3.023266e-03 1.762034e+03 2.825654e+02 1.950618e+03
-2.969234e-03 1.781422e+03 2.856744e+02 1.972080e+03
-2.917336e-03 1.720591e+03 2.759194e+02 1.904740e+03
-2.875440e-03 1.721601e+03 2.760813e+02 1.905857e+03
-2.852567e-03 1.738467e+03 2.787860e+02 1.924528e+03
-2.891107e-03 1.739957e+03 2.790249e+02 1.926177e+03
-2.941790e-03 1.831067e+03 2.936357e+02 2.027039e+03
-2.958155e-03 1.866732e+03 2.993549e+02 2.066521e+03
-2.989468e-03 1.903957e+03 3.053245e+02 2.107730e+03
-3.031990e-03 1.873327e+03 3.004126e+02 2.073822e+03
-3.075814e-03 1.828042e+03 2.931506e+02 2.023690e+03
-3.173715e-03 1.721487e+03 2.760630e+02 1.905731e+03
-3.387747e-03 1.734531e+03 2.781548e+02 1.920171e+03
-3.614364e-03 1.751539e+03 2.808823e+02 1.938999e+03
-3.767852e-03 1.769542e+03 2.837693e+02 1.958929e+03
-3.948242e-03 1.794875e+03 2.878317e+02 1.986973e+03
-4.223564e-03 1.878068e+03 3.011729e+02 2.079071e+03
-4.615658e-03 1.886267e+03 3.024876e+02 2.088146e+03
-5.141422e-03 1.837019e+03 2.945902e+02 2.033628e+03
-5.732845e-03 1.833220e+03 2.939809e+02 2.029422e+03
-6.640689e-03 1.834671e+03 2.942136e+02 2.031029e+03
-7.646341e-03 1.834704e+03 2.942189e+02 2.031065e+03
-8.222276e-03 1.843648e+03 2.956532e+02 2.040966e+03
-8.576063e-03 1.900892e+03 3.048331e+02 2.104337e+03
-8.771250e-03 1.909938e+03 3.062837e+02 2.114351e+03
-9.208005e-03 1.877135e+03 3.010232e+02 2.078037e+03
-9.897304e-03 1.851024e+03 2.968360e+02 2.049132e+03
-1.065382e-02 1.836766e+03 2.945496e+02 2.033348e+03
-1.163330e-02 1.856721e+03 2.977496e+02 2.055438e+03
-1.291304e-02 1.846478e+03 2.961070e+02 2.044099e+03
-1.365273e-02 1.886472e+03 3.025205e+02 2.088373e+03
-1.324981e-02 1.863447e+03 2.988282e+02 2.062884e+03
-1.231990e-02 1.810819e+03 2.903887e+02 2.004624e+03
-1.166218e-02 1.817742e+03 2.914988e+02 2.012288e+03
-1.102830e-02 1.766695e+03 2.833128e+02 1.955778e+03
-1.042028e-02 1.759770e+03 2.822023e+02 1.948111e+03
-1.037966e-02 1.786375e+03 2.864687e+02 1.977563e+03
-1.095978e-02 1.763547e+03 2.828079e+02 1.952292e+03
-1.194449e-02 1.777230e+03 2.850022e+02 1.967440e+03
-1.341703e-02 1.744346e+03 2.797289e+02 1.931037e+03
-1.493964e-02 1.801348e+03 2.888698e+02 1.994139e+03
-1.568954e-02 1.856530e+03 2.977190e+02 2.055227e+03
-1.661100e-02 1.880702e+03 3.015952e+02 2.081986e+03
-1.740144e-02 1.931971e+03 3.098169e+02 2.138742e+03
-1.817835e-02 1.947364e+03 3.122854e+02 2.155783e+03
-1.947769e-02 1.993015e+03 3.196061e+02 2.206319e+03
-2.047122e-02 2.018194e+03 3.236439e+02 2.234193e+03
-2.096044e-02 2.006242e+03 3.217273e+02 2.220963e+03
-2.100282e-02 1.974518e+03 3.166399e+02 2.185843e+03
-2.263826e-02 1.904164e+03 3.053577e+02 2.107959e+03
-2.557307e-02 1.976441e+03 3.169482e+02 2.187971e+03
-2.966036e-02 1.953569e+03 3.132805e+02 2.162652e+03
-3.841904e-02 1.967840e+03 3.155690e+02 2.178450e+03
-5.402162e-02 1.940234e+03 3.111421e+02 2.147890e+03
-7.168615e-02 1.945265e+03 3.119487e+02 2.153459e+03
-8.118505e-02 1.869458e+03 2.997921e+02 2.069539e+03
-8.733599e-02 1.812508e+03 2.906595e+02 2.006494e+03
-9.742096e-02 1.770537e+03 2.839289e+02 1.960031e+03
-1.122162e-01 1.807756e+03 2.898975e+02 2.001233e+03
-1.290148e-01 1.829970e+03 2.934597e+02 2.025824e+03
-1.609600e-01 1.879083e+03 3.013357e+02 2.080194e+03
-2.168008e-01 1.843236e+03 2.955870e+02 2.040510e+03
-2.700749e-01 1.802487e+03 2.890525e+02 1.995400e+03
-2.895912e-01 1.798111e+03 2.883508e+02 1.990556e+03
-2.594238e-01 1.799499e+03 2.885733e+02 1.992092e+03
-2.215570e-01 1.802196e+03 2.890058e+02 1.995078e+03
-1.961507e-01 1.814419e+03 2.909660e+02 2.008609e+03
-1.680439e-01 1.827394e+03 2.930466e+02 2.022973e+03
-1.405813e-01 1.811061e+03 2.904274e+02 2.004891e+03
-1.256224e-01 1.873726e+03 3.004766e+02 2.074264e+03
-1.140827e-01 1.895157e+03 3.039134e+02 2.097988e+03
-1.083017e-01 1.892049e+03 3.034148e+02 2.094547e+03
-1.235522e-01 1.921124e+03 3.080774e+02 2.126734e+03
-1.553002e-01 1.878227e+03 3.011984e+02 2.079246e+03
-2.230570e-01 1.913773e+03 3.068987e+02 2.118597e+03
-3.764896e-01 1.943527e+03 3.116701e+02 2.151535e+03
-5.570799e-01 1.914540e+03 3.070217e+02 2.119446e+03
-7.203995e-01 1.922430e+03 3.082868e+02 2.128180e+03
-9.032465e-01 1.876318e+03 3.008923e+02 2.077133e+03
-1.009874e+00 1.867357e+03 2.994553e+02 2.067213e+03
-1.018586e+00 1.795563e+03 2.879422e+02 1.987735e+03
-1.014099e+00 1.874713e+03 3.006349e+02 2.075356e+03
-9.746482e-01 1.859265e+03 2.981576e+02 2.058255e+03
-8.440885e-01 1.831302e+03 2.936733e+02 2.027299e+03
-8.143677e-01 1.870841e+03 3.000140e+02 2.071070e+03
-8.903709e-01 1.875844e+03 3.008162e+02 2.076608e+03
-9.742838e-01 1.844854e+03 2.958467e+02 2.042302e+03
-1.007054e+00 1.853383e+03 2.972143e+02 2.051743e+03
-9.237294e-01 1.846234e+03 2.960678e+02 2.043829e+03
-8.746167e-01 1.825846e+03 2.927983e+02 2.021259e+03
-9.512004e-01 1.811239e+03 2.904560e+02 2.005089e+03
-1.003689e+00 1.853431e+03 2.972220e+02 2.051796e+03
-8.514452e-01 1.885230e+03 3.023214e+02 2.086999e+03
-6.298784e-01 1.829709e+03 2.934179e+02 2.025536e+03
-4.461782e-01 1.859555e+03 2.982040e+02 2.058576e+03
-2.918669e-01 1.840076e+03 2.950804e+02 2.037012e+03
-1.516284e-01 1.880210e+03 3.015163e+02 2.081441e+03
-7.381595e-02 1.921274e+03 3.081015e+02 2.126900e+03
-4.298689e-02 1.877036e+03 3.010074e+02 2.077928e+03
-2.678003e-02 1.829719e+03 2.934194e+02 2.025546e+03
-1.861349e-02 1.753475e+03 2.811928e+02 1.941143e+03
-1.547498e-02 1.828965e+03 2.932986e+02 2.024712e+03
-1.402325e-02 1.780648e+03 2.855502e+02 1.971223e+03
-1.307869e-02 1.908235e+03 3.060105e+02 2.112465e+03
-1.247769e-02 1.914951e+03 3.070876e+02 2.119901e+03
-1.186271e-02 1.876773e+03 3.009653e+02 2.077637e+03
-1.105047e-02 1.877763e+03 3.011240e+02 2.078733e+03
-1.026543e-02 1.801634e+03 2.889157e+02 1.994456e+03
-9.908559e-03 1.826690e+03 2.929337e+02 2.022193e+03
-9.960823e-03 1.867063e+03 2.994081e+02 2.066887e+03
-1.022644e-02 1.786311e+03 2.864584e+02 1.977493e+03
