#E_pot  E_kin  T  P
-2.186851e-09 6.364280e+01 2.551490e+02 7.045424e+01
-2.189586e-09 6.253241e+01 2.506973e+02 6.922500e+01
-2.190544e-09 5.892737e+01 2.362445e+02 6.523414e+01
-2.187185e-09 6.743078e+01 2.703353e+02 7.464763e+01
-2.186894e-09 7.093012e+01 2.843644e+02 7.852149e+01
-2.192714e-09 6.854709e+01 2.748107e+02 7.588342e+01
-2.194904e-09 6.723247e+01 2.695403e+02 7.442810e+01
-2.193340e-09 5.965434e+01 2.391590e+02 6.603891e+01
-2.194643e-09 6.471543e+01 2.594493e+02 7.164167e+01
-2.201014e-09 7.264124e+01 2.912244e+02 8.041574e+01
-2.208885e-09 8.014578e+01 3.213107e+02 8.872347e+01
-2.210680e-09 7.106448e+01 2.849031e+02 7.867024e+01
-2.206067e-09 6.574161e+01 2.635633e+02 7.277768e+01
-2.203529e-09 6.948595e+01 2.785746e+02 7.692275e+01
-2.207298e-09 7.794276e+01 3.124786e+02 8.628466e+01
-2.216939e-09 8.037948e+01 3.222477e+02 8.898218e+01
-2.232347e-09 6.931860e+01 2.779037e+02 7.673749e+01
-2.243883e-09 7.802829e+01 3.128216e+02 8.637935e+01
-2.251957e-09 9.804480e+01 3.930693e+02 1.085381e+02
-2.267487e-09 8.643194e+01 3.465124e+02 9.568240e+01
-2.284007e-09 8.142813e+01 3.264518e+02 9.014306e+01
-2.292503e-09 7.852495e+01 3.148127e+02 8.692916e+01
-2.297538e-09 9.042840e+01 3.625345e+02 1.001066e+02
-2.303874e-09 8.758117e+01 3.511198e+02 9.695463e+01
-2.306680e-09 8.815566e+01 3.534230e+02 9.759061e+01
-2.306558e-09 8.397428e+01 3.366595e+02 9.296171e+01
-2.307314e-09 8.192818e+01 3.284565e+02 9.069663e+01
-2.302877e-09 8.264471e+01 3.313291e+02 9.148985e+01
-2.284006e-09 7.116688e+01 2.853136e+02 7.878358e+01
-2.255573e-09 7.865294e+01 3.153258e+02 8.707085e+01
-2.227441e-09 9.333388e+01 3.741829e+02 1.033230e+02
-2.209498e-09 8.384576e+01 3.361442e+02 9.281944e+01
-2.202004e-09 7.374173e+01 2.956364e+02 8.163402e+01
-2.191961e-09 7.633725e+01 3.060420e+02 8.450732e+01
-2.178092e-09 7.361267e+01 2.951190e+02 8.149114e+01
-2.164160e-09 8.125940e+01 3.257753e+02 8.995627e+01
-2.149227e-09 8.863591e+01 3.553483e+02 9.812226e+01
-2.132049e-09 9.538594e+01 3.824097e+02 1.055947e+02
-2.112464e-09 9.670489e+01 3.876975e+02 1.070548e+02
-2.094720e-09 9.532709e+01 3.821738e+02 1.055296e+02
-2.084804e-09 9.152208e+01 3.669192e+02 1.013173e+02
-2.076819e-09 9.755012e+01 3.910861e+02 1.079905e+02
-2.074246e-09 8.008217e+01 3.210557e+02 8.865305e+01
-2.079673e-09 8.446724e+01 3.386358e+02 9.350743e+01
-2.081615e-09 8.091144e+01 3.243803e+02 8.957107e+01
-2.083492e-09 8.005715e+01 3.209554e+02 8.862535e+01
-2.088108e-09 9.436591e+01 3.783203e+02 1.044655e+02
-2.091099e-09 1.015234e+02 4.070152e+02 1.123890e+02
-2.097319e-09 8.847929e+01 3.547204e+02 9.794888e+01
-2.106480e-09 9.684433e+01 3.882565e+02 1.072092e+02
-2.114219e-09 8.693594e+01 3.485330e+02 9.624035e+01
-2.128612e-09 7.784034e+01 3.120680e+02 8.617128e+01
-2.147517e-09 6.734925e+01 2.700084e+02 7.455737e+01
-2.163864e-09 6.403764e+01 2.567319e+02 7.089133e+01
-2.184629e-09 7.952473e+01 3.188209e+02 8.803595e+01
-2.210473e-09 7.900112e+01 3.167217e+02 8.745630e+01
-2.234828e-09 7.655357e+01 3.069093e+02 8.474680e+01
-2.253657e-09 7.134170e+01 2.860145e+02 7.897712e+01
-2.269622e-09 6.193579e+01 2.483055e+02 6.856454e+01
-2.289638e-09 6.687206e+01 2.680953e+02 7.402911e+01
-2.309226e-09 6.556717e+01 2.628639e+02 7.258456e+01
-2.323287e-09 7.011405e+01 2.810927e+02 7.761808e+01
-2.337349e-09 6.921933e+01 2.775057e+02 7.662761e+01
-2.345196e-09 6.883527e+01 2.759660e+02 7.620244e+01
-2.344402e-09 7.365173e+01 2.952756e+02 8.153438e+01
-2.343327e-09 6.143349e+01 2.462917e+02 6.800847e+01
-2.341336e-09 6.879137e+01 2.757900e+02 7.615384e+01
-2.338952e-09 6.560174e+01 2.630025e+02 7.262284e+01
-2.334356e-09 7.325677e+01 2.936921e+02 8.109715e+01
-2.329110e-09 5.859383e+01 2.349073e+02 6.486490e+01
-2.324954e-09 6.090143e+01 2.441586e+02 6.741947e+01
-2.322333e-09 6.437516e+01 2.580851e+02 7.126498e+01
-2.315997e-09 6.101996e+01 2.446338e+02 6.755068e+01
-2.309268e-09 5.739083e+01 2.300843e+02 6.353314e+01
-2.307597e-09 6.411201e+01 2.570301e+02 7.097366e+01
-2.302686e-09 6.432107e+01 2.578682e+02 7.120510e+01
-2.298840e-09 6.234615e+01 2.499506e+02 6.901882e+01
-2.302369e-09 6.521483e+01 2.614514e+02 7.219451e+01
-2.308632e-09 7.294814e+01 2.924548e+02 8.075549e+01
-2.311689e-09 7.779853e+01 3.119004e+02 8.612500e+01
-2.310156e-09 8.513917e+01 3.413296e+02 9.425127e+01
-2.304287e-09 8.205881e+01 3.289802e+02 9.084124e+01
-2.292233e-09 9.006781e+01 3.610889e+02 9.970741e+01
-2.281182e-09 8.900403e+01 3.568241e+02 9.852978e+01
-2.275512e-09 6.963152e+01 2.791582e+02 7.708391e+01
-2.271806e-09 6.948629e+01 2.785760e+02 7.692313e+01
-2.277389e-09 6.265255e+01 2.511790e+02 6.935801e+01
-2.293637e-09 6.783478e+01 2.719550e+02 7.509487e+01
-2.312145e-09 7.236358e+01 2.901113e+02 8.010837e+01
-2.329743e-09 6.564113e+01 2.631604e+02 7.266644e+01
-2.345996e-09 7.091864e+01 2.843184e+02 7.850878e+01
-2.358151e-09 6.136697e+01 2.460250e+02 6.793483e+01
-2.366347e-09 6.189641e+01 2.481476e+02 6.852094e+01
-2.370191e-09 5.946628e+01 2.384050e+02 6.583072e+01
-2.368368e-09 5.896363e+01 2.363898e+02 6.527427e+01
-2.366948e-09 5.607980e+01 2.248283e+02 6.208180e+01
-2.370686e-09 5.398145e+01 2.164159e+02 5.975887e+01
-2.380562e-09 5.594406e+01 2.242841e+02 6.193153e+01
-2.391312e-09 4.650215e+01 1.864308e+02 5.147909e+01
-2.396575e-09 3.925623e+01 1.573813e+02 4.345767e+01
-2.398355e-09 4.258645e+01 1.707324e+02 4.714431e+01
-2.403325e-09 5.556836e+01 2.227779e+02 6.151562e+01
-2.411255e-09 5.189229e+01 2.080403e+02 5.744612e+01
-2.417239e-09 6.870174e+01 2.754307e+02 7.605461e+01
-2.420676e-09 7.446826e+01 2.985491e+02 8.243830e+01
-2.422949e-09 7.888674e+01 3.162631e+02 8.732968e+01
-2.421131e-09 6.581061e+01 2.638399e+02 7.285405e+01
-2.415469e-09 6.411044e+01 2.570238e+02 7.097193e+01
-2.411272e-09 6.046711e+01 2.424174e+02 6.693867e+01
-2.407701e-09 6.144562e+01 2.463403e+02 6.802191e+01
-2.404620e-09 6.047436e+01 2.424465e+02 6.694670e+01
-2.404361e-09 6.740924e+01 2.702489e+02 7.462378e+01
-2.404978e-09 6.537693e+01 2.621013e+02 7.237397e+01
-2.402426e-09 7.885852e+01 3.161500e+02 8.729843e+01
-2.403974e-09 7.080432e+01 2.838601e+02 7.838223e+01
-2.415173e-09 7.765343e+01 3.113187e+02 8.596437e+01
-2.428979e-09 6.994307e+01 2.804073e+02 7.742881e+01
-2.439602e-09 6.367017e+01 2.552587e+02 7.048454e+01
-2.448743e-09 8.096517e+01 3.245957e+02 8.963055e+01
-2.453650e-09 7.614479e+01 3.052704e+02 8.429426e+01
-2.455658e-09 8.153896e+01 3.268961e+02 9.026576e+01
-2.458983e-09 7.907880e+01 3.170331e+02 8.754229e+01
-2.465420e-09 7.268512e+01 2.914004e+02 8.046432e+01
-2.478455e-09 6.903928e+01 2.767839e+02 7.642828e+01
-2.493742e-09 6.278238e+01 2.516995e+02 6.950173e+01
-2.512014e-09 5.963190e+01 2.390690e+02 6.601407e+01
-2.537353e-09 5.482811e+01 2.198102e+02 6.069614e+01
-2.568208e-09 6.464488e+01 2.591664e+02 7.156357e+01
-2.599167e-09 6.201437e+01 2.486205e+02 6.865152e+01
-2.627271e-09 6.535653e+01 2.620194e+02 7.235138e+01
-2.651808e-09 5.200087e+01 2.084756e+02 5.756632e+01
-2.671690e-09 6.853372e+01 2.747571e+02 7.586862e+01
-2.688975e-09 6.697008e+01 2.684883e+02 7.413762e+01
-2.708081e-09 7.362091e+01 2.951520e+02 8.150027e+01
-2.738671e-09 8.337239e+01 3.342465e+02 9.229541e+01
-2.782968e-09 8.966185e+01 3.594614e+02 9.925800e+01
-2.832745e-09 8.763472e+01 3.513345e+02 9.701392e+01
-2.887736e-09 8.666719e+01 3.474556e+02 9.594284e+01
-2.948264e-09 7.733766e+01 3.100528e+02 8.561481e+01
-3.009506e-09 7.592200e+01 3.043773e+02 8.404764e+01
-3.080470e-09 8.569382e+01 3.435533e+02 9.486529e+01
-3.157738e-09 8.631748e+01 3.460536e+02 9.555570e+01
-3.232907e-09 7.897659e+01 3.166234e+02 8.742914e+01
-3.293953e-09 6.533383e+01 2.619285e+02 7.232625e+01
-3.339157e-09 6.526713e+01 2.616610e+02 7.225241e+01
-3.390238e-09 7.170071e+01 2.874538e+02 7.937455e+01
-3.452265e-09 7.665225e+01 3.073049e+02 8.485604e+01
-3.508651e-09 7.267034e+01 2.913411e+02 8.044796e+01
-3.541668e-09 6.231374e+01 2.498207e+02 6.898293e+01
-3.556720e-09 5.953720e+01 2.386893e+02 6.590923e+01
-3.577072e-09 5.582581e+01 2.238100e+02 6.180062e+01
-3.613161e-09 5.895517e+01 2.363559e+02 6.526491e+01
-3.648932e-09 7.534830e+01 3.020772e+02 8.341253e+01
-3.679223e-09 9.421629e+01 3.777205e+02 1.042999e+02
-3.715783e-09 8.919034e+01 3.575711e+02 9.873603e+01
-3.759841e-09 8.176737e+01 3.278118e+02 9.051860e+01
-3.821024e-09 8.402138e+01 3.368483e+02 9.301386e+01
-3.896303e-09 7.955679e+01 3.189494e+02 8.807143e+01
-3.973903e-09 8.301795e+01 3.328255e+02 9.190303e+01
-4.052901e-09 9.022144e+01 3.617049e+02 9.987749e+01
-4.112929e-09 8.198162e+01 3.286708e+02 9.075579e+01
-4.150760e-09 7.746993e+01 3.105830e+02 8.576123e+01
-4.190816e-09 6.842961e+01 2.743397e+02 7.575336e+01
-4.240607e-09 5.885420e+01 2.359511e+02 6.515313e+01
-4.281525e-09 5.785216e+01 2.319339e+02 6.404385e+01
-4.310955e-09 6.343888e+01 2.543315e+02 7.022850e+01
-4.344095e-09 5.522171e+01 2.213882e+02 6.113187e+01
-4.388146e-09 5.101292e+01 2.045148e+02 5.647263e+01
-4.431152e-09 7.206935e+01 2.889317e+02 7.978265e+01
-4.487217e-09 6.599123e+01 2.645640e+02 7.305401e+01
-4.550399e-09 5.565450e+01 2.231233e+02 6.161098e+01
-4.572095e-09 5.391600e+01 2.161535e+02 5.968641e+01
-4.556586e-09 5.437287e+01 2.179851e+02 6.019218e+01
-4.526006e-09 5.561947e+01 2.229828e+02 6.157220e+01
-4.485405e-09 6.755162e+01 2.708198e+02 7.478141e+01
-4.427203e-09 5.833964e+01 2.338882e+02 6.458350e+01
-4.354215e-09 6.570621e+01 2.634214e+02 7.273849e+01
-4.285320e-09 6.251568e+01 2.506303e+02 6.920649e+01
-4.220887e-09 6.296503e+01 2.524317e+02 6.970393e+01
-4.161702e-09 6.463363e+01 2.591213e+02 7.155112e+01
-4.115507e-09 5.809396e+01 2.329032e+02 6.431153e+01
-4.081073e-09 6.497613e+01 2.604944e+02 7.193027e+01
-4.051298e-09 6.673292e+01 2.675375e+02 7.387508e+01
-4.025517e-09 7.242257e+01 2.903478e+02 8.017367e+01
-4.007808e-09 6.215473e+01 2.491832e+02 6.880691e+01
-4.001150e-09 6.051987e+01 2.426289e+02 6.699707e+01
-4.009480e-09 7.209702e+01 2.890426e+02 7.981328e+01
-4.030550e-09 6.388712e+01 2.561285e+02 7.072470e+01
-4.056456e-09 7.164958e+01 2.872488e+02 7.931795e+01
-4.086027e-09 6.174881e+01 2.475558e+02 6.835754e+01
-4.126304e-09 5.312038e+01 2.129638e+02 5.880565e+01
-4.169745e-09 6.386432e+01 2.560371e+02 7.069947e+01
-4.192773e-09 5.268161e+01 2.112047e+02 5.831992e+01
-4.193937e-09 5.517458e+01 2.211992e+02 6.107970e+01
-4.177951e-09 6.615995e+01 2.652404e+02 7.324079e+01
-4.151195e-09 5.981306e+01 2.397952e+02 6.621461e+01
-4.134286e-09 4.897791e+01 1.963563e+02 5.421982e+01
-4.120922e-09 6.322323e+01 2.534669e+02 6.998976e+01
-4.089370e-09 5.827694e+01 2.336368e+02 6.451409e+01
-4.064521e-09 6.126530e+01 2.456174e+02 6.782229e+01
-4.043935e-09 7.550379e+01 3.027006e+02 8.358466e+01
-4.018776e-09 7.898289e+01 3.166486e+02 8.743612e+01
-4.003162e-09 9.324235e+01 3.738159e+02 1.032217e+02
-3.981781e-09 9.242888e+01 3.705546e+02 1.023212e+02
-3.956606e-09 9.965729e+01 3.995339e+02 1.103232e+02
-3.936562e-09 9.600013e+01 3.848721e+02 1.062746e+02
-3.905099e-09 9.099515e+01 3.648067e+02 1.007340e+02
-3.864636e-09 9.635423e+01 3.862917e+02 1.066666e+02
-3.831832e-09 1.021726e+02 4.096179e+02 1.131077e+02
-3.810016e-09 8.899136e+01 3.567734e+02 9.851576e+01
-3.785143e-09 9.922708e+01 3.978092e+02 1.098470e+02
-3.758179e-09 9.992785e+01 4.006186e+02 1.106227e+02
-3.744460e-09 1.080399e+02 4.331405e+02 1.196030e+02
-3.732908e-09 1.056677e+02 4.236303e+02 1.169769e+02
-3.723402e-09 8.956375e+01 3.590681e+02 9.914940e+01
-3.705521e-09 8.165146e+01 3.273471e+02 9.039030e+01
-3.656506e-09 8.064367e+01 3.233068e+02 8.927464e+01
-3.589794e-09 8.738933e+01 3.503507e+02 9.674227e+01
-3.537891e-09 8.501267e+01 3.408225e+02 9.411124e+01
-3.497966e-09 8.638629e+01 3.463294e+02 9.563187e+01
-3.454397e-09 9.197186e+01 3.687224e+02 1.018152e+02
-3.416329e-09 8.916326e+01 3.574625e+02 9.870605e+01
-3.395862e-09 8.148502e+01 3.266799e+02 9.020604e+01
-3.385064e-09 7.023475e+01 2.815766e+02 7.775170e+01
-3.375047e-09 6.889616e+01 2.762101e+02 7.626984e+01
-3.376278e-09 6.544683e+01 2.623815e+02 7.245135e+01
-3.377734e-09 6.373879e+01 2.555338e+02 7.056050e+01
-3.371154e-09 6.311141e+01 2.530186e+02 6.986597e+01
-3.369462e-09 6.697147e+01 2.684939e+02 7.413916e+01
-3.358194e-09 6.512089e+01 2.610748e+02 7.209052e+01
-3.335799e-09 5.993308e+01 2.402764e+02 6.634748e+01
-3.318406e-09 6.715183e+01 2.692170e+02 7.433883e+01
-3.312204e-09 7.432837e+01 2.979883e+02 8.228345e+01
-3.308826e-09 8.267928e+01 3.314677e+02 9.152812e+01
-3.307678e-09 8.074339e+01 3.237066e+02 8.938503e+01
-3.310064e-09 7.396256e+01 2.965217e+02 8.187849e+01
-3.313938e-09 8.089740e+01 3.243240e+02 8.955552e+01
-3.329630e-09 8.433743e+01 3.381154e+02 9.336373e+01
-3.352838e-09 7.424848e+01 2.976680e+02 8.219500e+01
-3.385884e-09 7.754568e+01 3.108867e+02 8.584509e+01
-3.434201e-09 9.303633e+01 3.729899e+02 1.029936e+02
-3.483216e-09 7.950521e+01 3.187426e+02 8.801434e+01
-3.528874e-09 7.690457e+01 3.083164e+02 8.513536e+01
-3.578328e-09 7.104269e+01 2.848157e+02 7.864611e+01
-3.641853e-09 6.781125e+01 2.718606e+02 7.506882e+01
-3.714022e-09 6.856471e+01 2.748813e+02 7.590292e+01
-3.775676e-09 6.823162e+01 2.735459e+02 7.553419e+01
-3.827757e-09 6.572685e+01 2.635041e+02 7.276133e+01
-3.883759e-09 5.624638e+01 2.254961e+02 6.226621e+01
-3.951079e-09 5.557410e+01 2.228009e+02 6.152197e+01
-4.018854e-09 6.567302e+01 2.632883e+02 7.270174e+01
-4.078186e-09 6.918995e+01 2.773880e+02 7.659508e+01
-4.147509e-09 6.663730e+01 2.671542e+02 7.376923e+01
-4.222614e-09 8.903260e+01 3.569387e+02 9.856141e+01
-4.289761e-09 9.152299e+01 3.669229e+02 1.013183e+02
-4.361088e-09 9.211733e+01 3.693056e+02 1.019763e+02
-4.439776e-09 8.352296e+01 3.348501e+02 9.246209e+01
-4.527826e-09 7.914973e+01 3.173175e+02 8.762081e+01
-4.623901e-09 7.104530e+01 2.848262e+02 7.864900e+01
-4.725068e-09 6.765637e+01 2.712397e+02 7.489737e+01
-4.826369e-09 6.509254e+01 2.609611e+02 7.205913e+01
-4.898574e-09 7.459638e+01 2.990628e+02 8.258014e+01
-4.959650e-09 8.248784e+01 3.307002e+02 9.131619e+01
-5.068702e-09 8.751878e+01 3.508697e+02 9.688557e+01
-5.206093e-09 9.101464e+01 3.648849e+02 1.007556e+02
-5.303373e-09 9.556368e+01 3.831223e+02 1.057915e+02
-5.353987e-09 8.719858e+01 3.495860e+02 9.653110e+01
-5.398694e-09 8.136074e+01 3.261816e+02 9.006846e+01
-5.446942e-09 8.435578e+01 3.381889e+02 9.338405e+01
-5.480338e-09 1.151270e+02 4.615532e+02 1.274486e+02
-5.511341e-09 9.764548e+01 3.914684e+02 1.080961e+02
-5.552677e-09 1.038191e+02 4.162191e+02 1.149305e+02
-5.580217e-09 9.825547e+01 3.939139e+02 1.087714e+02
-5.596945e-09 1.045001e+02 4.189492e+02 1.156844e+02
-5.609334e-09 8.733438e+01 3.501304e+02 9.668143e+01
-5.633701e-09 9.889163e+01 3.964643e+02 1.094756e+02
-5.673080e-09 1.009072e+02 4.045450e+02 1.117069e+02
-5.718682e-09 9.307723e+01 3.731539e+02 1.030389e+02
-5.772725e-09 8.940474e+01 3.584306e+02 9.897338e+01
-5.821538e-09 8.015466e+01 3.213463e+02 8.873330e+01
-5.860346e-09 8.336791e+01 3.342285e+02 9.229044e+01
-5.893050e-09 7.666463e+01 3.073545e+02 8.486974e+01
-5.919802e-09 6.677221e+01 2.676950e+02 7.391858e+01
-5.943421e-09 7.617680e+01 3.053988e+02 8.432970e+01
-5.947733e-09 7.566232e+01 3.033362e+02 8.376015e+01
-5.955424e-09 7.935591e+01 3.181441e+02 8.784906e+01
-5.954132e-09 8.573557e+01 3.437206e+02 9.491151e+01
-5.917449e-09 8.169151e+01 3.275077e+02 9.043463e+01
-5.885519e-09 9.179253e+01 3.680035e+02 1.016167e+02
-5.869321e-09 8.161883e+01 3.272163e+02 9.035417e+01
-5.857629e-09 7.274806e+01 2.916527e+02 8.053400e+01
-5.849624e-09 8.203921e+01 3.289016e+02 9.081954e+01
-5.860634e-09 7.229033e+01 2.898176e+02 8.002728e+01
-5.893960e-09 6.750692e+01 2.706405e+02 7.473192e+01
-5.919851e-09 6.855684e+01 2.748497e+02 7.589420e+01
-5.950808e-09 5.800139e+01 2.325321e+02 6.420905e+01
-5.985479e-09 5.861335e+01 2.349855e+02 6.488650e+01
-5.989066e-09 6.926146e+01 2.776746e+02 7.667424e+01
-6.000864e-09 7.809712e+01 3.130975e+02 8.645555e+01
-6.046381e-09 6.020937e+01 2.413841e+02 6.665334e+01
-6.085161e-09 5.899840e+01 2.365292e+02 6.531277e+01
-6.099530e-09 5.254052e+01 2.106391e+02 5.816373e+01
-6.130129e-09 4.281286e+01 1.716401e+02 4.739495e+01
-6.190113e-09 5.176523e+01 2.075309e+02 5.730546e+01
-6.267198e-09 5.787547e+01 2.320273e+02 6.406965e+01
-6.377363e-09 5.277017e+01 2.115597e+02 5.841795e+01
-6.529214e-09 5.462225e+01 2.189849e+02 6.046825e+01
-6.666674e-09 5.700285e+01 2.285289e+02 6.310364e+01
-6.755252e-09 5.790423e+01 2.321426e+02 6.410149e+01
-6.826294e-09 4.695894e+01 1.882621e+02 5.198477e+01
-6.891248e-09 4.515578e+01 1.810331e+02 4.998862e+01
-6.931700e-09 4.300766e+01 1.724211e+02 4.761060e+01
-6.967084e-09 5.957024e+01 2.388218e+02 6.594581e+01
-7.070388e-09 5.394508e+01 2.162701e+02 5.971861e+01
-7.203829e-09 5.397649e+01 2.163960e+02 5.975338e+01
-7.296898e-09 5.615356e+01 2.251240e+02 6.216345e+01
-7.371962e-09 7.385105e+01 2.960747e+02 8.175504e+01
-7.423981e-09 6.980962e+01 2.798722e+02 7.728107e+01
-7.462093e-09 7.339555e+01 2.942485e+02 8.125079e+01
-7.532581e-09 6.333575e+01 2.539180e+02 7.011433e+01
-7.648459e-09 7.388972e+01 2.962297e+02 8.179784e+01
-7.809864e-09 6.836719e+01 2.740894e+02 7.568426e+01
-8.010317e-09 7.133428e+01 2.859847e+02 7.896891e+01
-8.266082e-09 7.807570e+01 3.130116e+02 8.643183e+01
-8.598973e-09 8.211155e+01 3.291916e+02 9.089962e+01
-9.006253e-09 8.938628e+01 3.583566e+02 9.895294e+01
-9.483409e-09 7.734869e+01 3.100970e+02 8.562702e+01
-9.953391e-09 7.885354e+01 3.161300e+02 8.729292e+01
-1.040556e-08 8.873753e+01 3.557557e+02 9.823476e+01
-1.080537e-08 8.210141e+01 3.291510e+02 9.088840e+01
-1.118608e-08 6.699832e+01 2.686015e+02 7.416889e+01
-1.155130e-08 6.350816e+01 2.546092e+02 7.030518e+01
-1.189232e-08 7.196335e+01 2.885067e+02 7.966530e+01
-1.227861e-08 6.762552e+01 2.711160e+02 7.486321e+01
-1.266521e-08 7.168921e+01 2.874077e+02 7.936182e+01
-1.301066e-08 7.208555e+01 2.889966e+02 7.980058e+01
-1.336851e-08 7.965748e+01 3.193531e+02 8.818291e+01
-1.375147e-08 7.406177e+01 2.969195e+02 8.198831e+01
-1.418001e-08 7.240473e+01 2.902763e+02 8.015392e+01
-1.473199e-08 7.553927e+01 3.028429e+02 8.362394e+01
-1.520969e-08 7.325870e+01 2.936999e+02 8.109928e+01
-1.555678e-08 7.477968e+01 2.997976e+02 8.278305e+01
-1.584729e-08 7.061342e+01 2.830947e+02 7.817089e+01
-1.601467e-08 6.165068e+01 2.471624e+02 6.824891e+01
-1.618980e-08 6.913276e+01 2.771586e+02 7.653176e+01
-1.651762e-08 8.118809e+01 3.254894e+02 8.987733e+01
-1.699140e-08 8.708151e+01 3.491166e+02 9.640150e+01
-1.766178e-08 8.182798e+01 3.280548e+02 9.058571e+01
-1.848227e-08 8.238149e+01 3.302738e+02 9.119845e+01
-1.927871e-08 7.595585e+01 3.045130e+02 8.408511e+01
-2.002744e-08 7.063805e+01 2.831935e+02 7.819816e+01
-2.088676e-08 6.776084e+01 2.716585e+02 7.501302e+01
-2.182380e-08 6.157692e+01 2.468667e+02 6.816725e+01
-2.277933e-08 5.686563e+01 2.279788e+02 6.295174e+01
-2.365480e-08 5.090286e+01 2.040736e+02 5.635080e+01
-2.464274e-08 5.113049e+01 2.049861e+02 5.660278e+01
-2.600695e-08 5.123963e+01 2.054237e+02 5.672360e+01
-2.762243e-08 6.178480e+01 2.477001e+02 6.839738e+01
-2.961925e-08 6.432298e+01 2.578759e+02 7.120721e+01
-3.190122e-08 6.080231e+01 2.437612e+02 6.730974e+01
-3.444365e-08 5.334087e+01 2.138477e+02 5.904973e+01
-3.753604e-08 5.527681e+01 2.216091e+02 6.119287e+01
-4.099656e-08 5.422070e+01 2.173750e+02 6.002373e+01
-4.426320e-08 4.797757e+01 1.923459e+02 5.311242e+01
-4.698236e-08 5.087190e+01 2.039494e+02 5.631651e+01
-4.961081e-08 5.032918e+01 2.017736e+02 5.571571e+01
-5.254756e-08 5.464299e+01 2.190680e+02 6.049121e+01
-5.579602e-08 6.400204e+01 2.565892e+02 7.085192e+01
-5.903262e-08 6.444915e+01 2.583817e+02 7.134688e+01
-6.267560e-08 7.193451e+01 2.883911e+02 7.963337e+01
-6.601859e-08 6.673357e+01 2.675401e+02 7.387580e+01
-6.789932e-08 6.810207e+01 2.730265e+02 7.539076e+01
