#E_pot  E_kin  T  P
-9.403232e-07 3.882564e+02 3.113101e+02 4.298100e+02
-9.407662e-07 3.764574e+02 3.018494e+02 4.167481e+02
-9.410686e-07 3.849903e+02 3.086913e+02 4.261943e+02
-9.435537e-07 3.758885e+02 3.013933e+02 4.161183e+02
-9.482944e-07 3.833028e+02 3.073382e+02 4.243262e+02
-9.571221e-07 3.640014e+02 2.918621e+02 4.029591e+02
-9.680682e-07 3.406042e+02 2.731018e+02 3.770577e+02
-9.780888e-07 3.429073e+02 2.749484e+02 3.796073e+02
-9.890688e-07 3.503954e+02 2.809525e+02 3.878968e+02
-1.000751e-06 3.895916e+02 3.123807e+02 4.312881e+02
-1.014176e-06 3.764761e+02 3.018644e+02 4.167688e+02
-1.027996e-06 3.386535e+02 2.715377e+02 3.748982e+02
-1.039423e-06 3.374872e+02 2.706026e+02 3.736071e+02
-1.049546e-06 3.723164e+02 2.985291e+02 4.121639e+02
-1.058436e-06 3.818321e+02 3.061590e+02 4.226981e+02
-1.065093e-06 3.889946e+02 3.119020e+02 4.306272e+02
-1.070980e-06 4.108228e+02 3.294041e+02 4.547915e+02
-1.078143e-06 3.763224e+02 3.017412e+02 4.165986e+02
-1.085194e-06 3.730634e+02 2.991281e+02 4.129909e+02
-1.092512e-06 4.003970e+02 3.210446e+02 4.432500e+02
-1.099335e-06 3.542972e+02 2.840811e+02 3.922163e+02
-1.103763e-06 3.758461e+02 3.013593e+02 4.160714e+02
-1.107743e-06 3.866767e+02 3.100434e+02 4.280612e+02
-1.113690e-06 3.578707e+02 2.869464e+02 3.961722e+02
-1.116899e-06 3.778958e+02 3.030028e+02 4.183405e+02
-1.116451e-06 3.743882e+02 3.001903e+02 4.144575e+02
-1.116845e-06 3.880607e+02 3.111531e+02 4.295933e+02
-1.115594e-06 3.636328e+02 2.915665e+02 4.025510e+02
-1.112993e-06 3.534776e+02 2.834239e+02 3.913089e+02
-1.107327e-06 3.651259e+02 2.927637e+02 4.042039e+02
-1.101169e-06 3.637264e+02 2.916415e+02 4.026546e+02
-1.094574e-06 3.703385e+02 2.969432e+02 4.099743e+02
-1.085972e-06 3.741658e+02 3.000120e+02 4.142113e+02
-1.079871e-06 3.826652e+02 3.068269e+02 4.236203e+02
-1.074131e-06 3.592581e+02 2.880588e+02 3.977081e+02
-1.067078e-06 3.979115e+02 3.190517e+02 4.404984e+02
-1.061720e-06 4.298824e+02 3.446864e+02 4.758910e+02
-1.056656e-06 4.150932e+02 3.328282e+02 4.595189e+02
-1.052792e-06 4.069666e+02 3.263122e+02 4.505227e+02
-1.052169e-06 3.899059e+02 3.126327e+02 4.316360e+02
-1.053464e-06 3.822952e+02 3.065303e+02 4.232107e+02
-1.062222e-06 3.674713e+02 2.946442e+02 4.068003e+02
-1.077634e-06 3.742800e+02 3.001036e+02 4.143377e+02
-1.092452e-06 3.848229e+02 3.085570e+02 4.260089e+02
-1.104371e-06 3.912024e+02 3.136722e+02 4.330712e+02
-1.113202e-06 3.985230e+02 3.195420e+02 4.411754e+02
-1.122103e-06 3.945885e+02 3.163872e+02 4.368197e+02
-1.133260e-06 3.770380e+02 3.023150e+02 4.173909e+02
-1.143841e-06 3.578079e+02 2.868960e+02 3.961027e+02
-1.150983e-06 3.809377e+02 3.054418e+02 4.217079e+02
-1.156227e-06 4.037646e+02 3.237448e+02 4.469780e+02
-1.161574e-06 3.958369e+02 3.173883e+02 4.382018e+02
-1.168143e-06 3.873558e+02 3.105880e+02 4.288130e+02
-1.171615e-06 3.829321e+02 3.070410e+02 4.239158e+02
-1.171513e-06 3.922421e+02 3.145059e+02 4.342222e+02
-1.169737e-06 3.960273e+02 3.175409e+02 4.384125e+02
-1.166974e-06 3.915631e+02 3.139614e+02 4.334705e+02
-1.163740e-06 3.660779e+02 2.935270e+02 4.052578e+02
-1.160623e-06 3.752640e+02 3.008925e+02 4.154270e+02
-1.160980e-06 3.548163e+02 2.844973e+02 3.927909e+02
-1.164433e-06 3.563182e+02 2.857015e+02 3.944535e+02
-1.169816e-06 3.722525e+02 2.984779e+02 4.120932e+02
-1.170162e-06 3.530726e+02 2.830992e+02 3.908606e+02
-1.168050e-06 3.319475e+02 2.661607e+02 3.674745e+02
-1.171814e-06 3.110905e+02 2.494372e+02 3.443853e+02
-1.176338e-06 3.133898e+02 2.512809e+02 3.469307e+02
-1.179918e-06 2.990819e+02 2.398085e+02 3.310914e+02
-1.186084e-06 3.060032e+02 2.453582e+02 3.387535e+02
-1.193958e-06 3.406460e+02 2.731353e+02 3.771039e+02
-1.205107e-06 3.439637e+02 2.757955e+02 3.807768e+02
-1.215839e-06 3.402279e+02 2.728001e+02 3.766412e+02
-1.224941e-06 3.123998e+02 2.504871e+02 3.458348e+02
-1.240409e-06 3.416755e+02 2.739608e+02 3.782437e+02
-1.259750e-06 3.505227e+02 2.810546e+02 3.880378e+02
-1.279921e-06 3.849875e+02 3.086890e+02 4.261911e+02
-1.301502e-06 3.662158e+02 2.936376e+02 4.054105e+02
-1.318568e-06 3.816776e+02 3.060351e+02 4.225271e+02
-1.331433e-06 3.738889e+02 2.997900e+02 4.139048e+02
-1.333565e-06 3.838197e+02 3.077527e+02 4.248984e+02
-1.325176e-06 4.090856e+02 3.280113e+02 4.528685e+02
-1.312275e-06 4.227063e+02 3.389326e+02 4.679469e+02
-1.301355e-06 4.096344e+02 3.284513e+02 4.534760e+02
-1.297719e-06 3.798989e+02 3.046089e+02 4.205580e+02
-1.296523e-06 3.815142e+02 3.059041e+02 4.223462e+02
-1.290313e-06 3.866612e+02 3.100310e+02 4.280440e+02
-1.268408e-06 3.729429e+02 2.990315e+02 4.128576e+02
-1.237502e-06 3.855873e+02 3.091699e+02 4.268552e+02
-1.207837e-06 3.827857e+02 3.069236e+02 4.237537e+02
-1.175959e-06 4.121145e+02 3.304399e+02 4.562215e+02
-1.147236e-06 4.053933e+02 3.250507e+02 4.487809e+02
-1.126098e-06 4.155280e+02 3.331769e+02 4.600004e+02
-1.106677e-06 3.911342e+02 3.136175e+02 4.329957e+02
-1.088879e-06 4.058409e+02 3.254096e+02 4.492765e+02
-1.075263e-06 4.121759e+02 3.304891e+02 4.562894e+02
-1.062746e-06 4.206553e+02 3.372880e+02 4.656764e+02
-1.046518e-06 4.199616e+02 3.367318e+02 4.649084e+02
-1.031661e-06 4.270114e+02 3.423845e+02 4.727128e+02
-1.023445e-06 4.158869e+02 3.334647e+02 4.603977e+02
-1.021697e-06 4.433046e+02 3.554486e+02 4.907498e+02
-1.024073e-06 4.495711e+02 3.604731e+02 4.976869e+02
-1.027187e-06 3.819304e+02 3.062378e+02 4.228069e+02
-1.028966e-06 3.861063e+02 3.095861e+02 4.274297e+02
-1.031469e-06 3.718152e+02 2.981273e+02 4.116091e+02
-1.035171e-06 3.675332e+02 2.946939e+02 4.068688e+02
-1.038782e-06 3.628153e+02 2.909110e+02 4.016460e+02
-1.042082e-06 3.723265e+02 2.985372e+02 4.121751e+02
-1.041918e-06 3.727895e+02 2.989085e+02 4.126877e+02
-1.044730e-06 3.790187e+02 3.039031e+02 4.195835e+02
-1.054516e-06 3.577645e+02 2.868612e+02 3.960547e+02
-1.066580e-06 3.698356e+02 2.965400e+02 4.094177e+02
-1.078725e-06 3.423664e+02 2.745147e+02 3.790085e+02
-1.089450e-06 3.502985e+02 2.808748e+02 3.877896e+02
-1.103323e-06 3.278118e+02 2.628447e+02 3.628963e+02
-1.126009e-06 3.569242e+02 2.861874e+02 3.951244e+02
-1.160408e-06 3.731010e+02 2.991582e+02 4.130325e+02
-1.199720e-06 3.771800e+02 3.024289e+02 4.175481e+02
-1.239378e-06 4.199504e+02 3.367229e+02 4.648961e+02
-1.278529e-06 4.168363e+02 3.342259e+02 4.614486e+02
-1.317082e-06 4.150913e+02 3.328267e+02 4.595169e+02
-1.360922e-06 4.297801e+02 3.446044e+02 4.757777e+02
-1.408912e-06 3.925721e+02 3.147704e+02 4.345875e+02
-1.461463e-06 3.841645e+02 3.080291e+02 4.252801e+02
-1.515936e-06 3.864592e+02 3.098691e+02 4.278204e+02
-1.568977e-06 3.721581e+02 2.984022e+02 4.119888e+02
-1.621073e-06 3.434783e+02 2.754063e+02 3.802394e+02
-1.668232e-06 3.614602e+02 2.898245e+02 4.001459e+02
-1.707594e-06 3.340082e+02 2.678130e+02 3.697558e+02
-1.740765e-06 3.608844e+02 2.893628e+02 3.995084e+02
-1.775153e-06 3.600851e+02 2.887219e+02 3.986236e+02
-1.822218e-06 3.699255e+02 2.966120e+02 4.095171e+02
-1.871467e-06 3.775679e+02 3.027399e+02 4.179775e+02
-1.908714e-06 3.863788e+02 3.098045e+02 4.277313e+02
-1.938878e-06 3.719032e+02 2.981978e+02 4.117066e+02
-1.976481e-06 3.918377e+02 3.141816e+02 4.337746e+02
-2.037989e-06 4.169528e+02 3.343193e+02 4.615777e+02
-2.112653e-06 4.058147e+02 3.253886e+02 4.492475e+02
-2.177834e-06 4.004659e+02 3.210999e+02 4.433262e+02
-2.224629e-06 4.153182e+02 3.330086e+02 4.597680e+02
-2.272437e-06 4.107951e+02 3.293820e+02 4.547609e+02
-2.328658e-06 4.227389e+02 3.389587e+02 4.679829e+02
-2.380341e-06 4.161066e+02 3.336408e+02 4.606409e+02
-2.446149e-06 4.079452e+02 3.270968e+02 4.516059e+02
-2.530065e-06 3.842533e+02 3.081003e+02 4.253784e+02
-2.614280e-06 3.892743e+02 3.121262e+02 4.309367e+02
-2.685581e-06 3.838747e+02 3.077967e+02 4.249592e+02
-2.735612e-06 3.668979e+02 2.941845e+02 4.061655e+02
-2.785224e-06 3.567790e+02 2.860710e+02 3.949636e+02
-2.871101e-06 3.875845e+02 3.107713e+02 4.290661e+02
-2.964678e-06 4.155493e+02 3.331939e+02 4.600239e+02
-3.053835e-06 3.853460e+02 3.089765e+02 4.265881e+02
-3.170844e-06 3.744112e+02 3.002088e+02 4.144830e+02
-3.340445e-06 3.750839e+02 3.007481e+02 4.152276e+02
-3.550390e-06 3.788375e+02 3.037579e+02 4.193830e+02
-3.772780e-06 3.884894e+02 3.114969e+02 4.300679e+02
-4.001782e-06 3.897816e+02 3.125330e+02 4.314984e+02
-4.249166e-06 4.090114e+02 3.279518e+02 4.527863e+02
-4.542419e-06 4.182557e+02 3.353640e+02 4.630200e+02
-4.852725e-06 4.132160e+02 3.313231e+02 4.574409e+02
-5.224399e-06 4.210260e+02 3.375852e+02 4.660867e+02
-5.638759e-06 4.214875e+02 3.379553e+02 4.665976e+02
-5.909195e-06 4.439550e+02 3.559701e+02 4.914698e+02
-6.061011e-06 4.532314e+02 3.634080e+02 5.017389e+02
-6.212388e-06 4.376384e+02 3.509054e+02 4.844771e+02
-6.339240e-06 4.000694e+02 3.207819e+02 4.428873e+02
-6.473762e-06 3.673328e+02 2.945332e+02 4.066470e+02
-6.627427e-06 3.544441e+02 2.841988e+02 3.923788e+02
-6.841528e-06 3.423215e+02 2.744788e+02 3.789588e+02
-7.251044e-06 3.538163e+02 2.836955e+02 3.916839e+02
-7.608999e-06 3.367211e+02 2.699883e+02 3.727591e+02
-7.767208e-06 3.407383e+02 2.732093e+02 3.772062e+02
-7.808036e-06 3.355695e+02 2.690649e+02 3.714842e+02
-7.776911e-06 3.558165e+02 2.852993e+02 3.938981e+02
-7.707394e-06 3.447076e+02 2.763920e+02 3.816003e+02
-7.391627e-06 3.602387e+02 2.888451e+02 3.987937e+02
-6.942577e-06 3.512226e+02 2.816158e+02 3.888126e+02
-6.644195e-06 3.794519e+02 3.042505e+02 4.200631e+02
-6.490036e-06 3.712984e+02 2.977129e+02 4.110370e+02
-6.319844e-06 3.617260e+02 2.900376e+02 4.004402e+02
-6.144389e-06 3.498091e+02 2.804825e+02 3.872478e+02
-6.028556e-06 3.589503e+02 2.878120e+02 3.973674e+02
-5.973689e-06 3.594087e+02 2.881795e+02 3.978748e+02
-5.973827e-06 3.643077e+02 2.921077e+02 4.032982e+02
-6.010050e-06 3.673282e+02 2.945295e+02 4.066419e+02
-6.092700e-06 3.589510e+02 2.878125e+02 3.973681e+02
-6.246032e-06 3.516532e+02 2.819611e+02 3.892893e+02
-6.356036e-06 3.620279e+02 2.902796e+02 4.007743e+02
-6.355916e-06 3.478727e+02 2.789298e+02 3.851042e+02
-6.417011e-06 3.726457e+02 2.987931e+02 4.125285e+02
-6.515017e-06 3.577523e+02 2.868514e+02 3.960411e+02
-6.524326e-06 3.549441e+02 2.845997e+02 3.929323e+02
-6.508573e-06 3.665307e+02 2.938901e+02 4.057590e+02
-6.644112e-06 3.546527e+02 2.843661e+02 3.926098e+02
-7.041065e-06 3.738959e+02 2.997956e+02 4.139125e+02
-7.653100e-06 3.640090e+02 2.918681e+02 4.029675e+02
-8.426881e-06 3.504465e+02 2.809935e+02 3.879534e+02
-9.297856e-06 3.692264e+02 2.960515e+02 4.087432e+02
-1.019596e-05 3.759418e+02 3.014360e+02 4.161774e+02
-1.134253e-05 3.938808e+02 3.158198e+02 4.360363e+02
-1.271455e-05 3.677890e+02 2.948990e+02 4.071520e+02
-1.382431e-05 3.753915e+02 3.009948e+02 4.155682e+02
-1.415411e-05 3.994941e+02 3.203206e+02 4.422504e+02
-1.370579e-05 3.996980e+02 3.204841e+02 4.424761e+02
-1.307291e-05 4.379863e+02 3.511843e+02 4.848622e+02
-1.249003e-05 3.901220e+02 3.128059e+02 4.318752e+02
-1.220710e-05 3.853875e+02 3.090098e+02 4.266340e+02
-1.220527e-05 3.948494e+02 3.165964e+02 4.371085e+02
-1.217815e-05 3.927939e+02 3.149483e+02 4.348331e+02
-1.234816e-05 3.624327e+02 2.906042e+02 4.012224e+02
-1.261377e-05 3.723765e+02 2.985774e+02 4.122305e+02
-1.228586e-05 3.983825e+02 3.194294e+02 4.410198e+02
-1.147332e-05 4.115232e+02 3.299658e+02 4.555669e+02
-1.047426e-05 3.956223e+02 3.172162e+02 4.379642e+02
-9.386520e-06 3.860176e+02 3.095149e+02 4.273315e+02
-8.485394e-06 3.974494e+02 3.186811e+02 4.399868e+02
-7.788811e-06 4.080581e+02 3.271874e+02 4.517309e+02
-7.207377e-06 4.250229e+02 3.407900e+02 4.705114e+02
-6.618292e-06 3.981203e+02 3.192191e+02 4.407295e+02
-6.089524e-06 3.750884e+02 3.007518e+02 4.152326e+02
-5.717004e-06 3.675583e+02 2.947140e+02 4.068966e+02
-5.425514e-06 3.681303e+02 2.951727e+02 4.075298e+02
-5.246342e-06 3.396715e+02 2.723540e+02 3.760252e+02
-5.163730e-06 3.480576e+02 2.790781e+02 3.853089e+02
-5.182023e-06 3.721545e+02 2.983993e+02 4.119848e+02
-5.299101e-06 3.428330e+02 2.748889e+02 3.795251e+02
-5.444003e-06 3.437546e+02 2.756278e+02 3.805453e+02
-5.516411e-06 3.352339e+02 2.687958e+02 3.711127e+02
-5.499234e-06 3.234976e+02 2.593855e+02 3.581203e+02
-5.410151e-06 3.251195e+02 2.606859e+02 3.599157e+02
-5.305241e-06 3.286500e+02 2.635167e+02 3.638241e+02
-5.303126e-06 3.292644e+02 2.640093e+02 3.645042e+02
-5.312219e-06 3.593854e+02 2.881609e+02 3.978490e+02
-5.272957e-06 3.682657e+02 2.952813e+02 4.076798e+02
-5.231743e-06 3.674864e+02 2.946564e+02 4.068170e+02
-5.232641e-06 3.520425e+02 2.822732e+02 3.897203e+02
-5.281406e-06 3.203651e+02 2.568738e+02 3.546525e+02
-5.363837e-06 3.329859e+02 2.669933e+02 3.686241e+02
-5.558023e-06 3.486018e+02 2.795144e+02 3.859113e+02
-5.814538e-06 3.578307e+02 2.869142e+02 3.961279e+02
-6.076227e-06 3.624406e+02 2.906106e+02 4.012312e+02
-6.405377e-06 3.612152e+02 2.896281e+02 3.998747e+02
-6.742012e-06 3.680987e+02 2.951473e+02 4.074948e+02
-7.058912e-06 3.973623e+02 3.186113e+02 4.398904e+02
-7.347346e-06 3.893996e+02 3.122267e+02 4.310755e+02
-7.499653e-06 4.034752e+02 3.235127e+02 4.466575e+02
-7.687393e-06 3.921326e+02 3.144181e+02 4.341010e+02
-8.008808e-06 3.924146e+02 3.146442e+02 4.344132e+02
-8.283761e-06 3.755075e+02 3.010878e+02 4.156965e+02
-8.442184e-06 3.589510e+02 2.878125e+02 3.973681e+02
-8.557052e-06 3.584900e+02 2.874429e+02 3.968577e+02
-8.661160e-06 3.651778e+02 2.928053e+02 4.042613e+02
-8.554167e-06 3.546953e+02 2.844003e+02 3.926569e+02
-8.238789e-06 3.555121e+02 2.850552e+02 3.935611e+02
-7.882214e-06 3.574849e+02 2.866370e+02 3.957451e+02
-7.477902e-06 3.818817e+02 3.061988e+02 4.227530e+02
-7.193052e-06 3.503219e+02 2.808936e+02 3.878154e+02
-6.996288e-06 3.634976e+02 2.914581e+02 4.024013e+02
-6.805310e-06 3.708648e+02 2.973652e+02 4.105570e+02
-6.691244e-06 3.761680e+02 3.016174e+02 4.164278e+02
-6.592271e-06 3.638640e+02 2.917519e+02 4.028069e+02
-6.495942e-06 3.537428e+02 2.836365e+02 3.916025e+02
-6.341262e-06 3.450061e+02 2.766313e+02 3.819308e+02
-6.190690e-06 3.707327e+02 2.972593e+02 4.104107e+02
-6.204291e-06 3.716100e+02 2.979627e+02 4.113819e+02
-6.349984e-06 3.692637e+02 2.960814e+02 4.087845e+02
-6.526334e-06 3.749099e+02 3.006086e+02 4.150350e+02
-6.746309e-06 3.758509e+02 3.013631e+02 4.160767e+02
-6.921339e-06 3.814814e+02 3.058778e+02 4.223099e+02
-7.008954e-06 4.040229e+02 3.239519e+02 4.472639e+02
-7.201043e-06 3.753124e+02 3.009314e+02 4.154806e+02
-7.403466e-06 3.828836e+02 3.070021e+02 4.238621e+02
-7.546796e-06 3.549178e+02 2.845787e+02 3.929032e+02
-7.722151e-06 3.424873e+02 2.746117e+02 3.791423e+02
-7.806641e-06 3.356696e+02 2.691451e+02 3.715950e+02
-7.900249e-06 3.467091e+02 2.779968e+02 3.838160e+02
-8.132510e-06 3.536340e+02 2.835493e+02 3.914821e+02
-8.440302e-06 3.115239e+02 2.497847e+02 3.448650e+02
-8.881736e-06 3.418071e+02 2.740663e+02 3.783893e+02
-9.104567e-06 3.569566e+02 2.862134e+02 3.951603e+02
-8.938216e-06 3.663948e+02 2.937811e+02 4.056086e+02
-8.561574e-06 3.748629e+02 3.005710e+02 4.149830e+02
-8.358973e-06 3.809600e+02 3.054597e+02 4.217326e+02
-8.317214e-06 4.095066e+02 3.283489e+02 4.533345e+02
-8.052879e-06 3.971729e+02 3.184594e+02 4.396807e+02
-7.662122e-06 3.752129e+02 3.008516e+02 4.153705e+02
-7.326952e-06 3.837427e+02 3.076909e+02 4.248132e+02
-7.061092e-06 3.931000e+02 3.151938e+02 4.351720e+02
-6.831522e-06 3.408351e+02 2.732869e+02 3.773134e+02
-6.697174e-06 3.375653e+02 2.706652e+02 3.736936e+02
-6.555213e-06 3.293549e+02 2.640819e+02 3.646044e+02
-6.279361e-06 3.238913e+02 2.597011e+02 3.585561e+02
-6.013574e-06 3.293658e+02 2.640907e+02 3.646165e+02
-5.898495e-06 3.473913e+02 2.785438e+02 3.845712e+02
-5.847077e-06 3.732626e+02 2.992878e+02 4.132114e+02
-5.737373e-06 3.897886e+02 3.125386e+02 4.315061e+02
-5.557497e-06 3.688151e+02 2.957217e+02 4.082879e+02
-5.291270e-06 3.645820e+02 2.923275e+02 4.036017e+02
-5.051360e-06 3.734596e+02 2.994457e+02 4.134295e+02
-4.922790e-06 3.686462e+02 2.955864e+02 4.081010e+02
-4.815475e-06 3.766928e+02 3.020382e+02 4.170087e+02
-4.679594e-06 3.218070e+02 2.580299e+02 3.562487e+02
-4.514844e-06 3.141436e+02 2.518853e+02 3.477651e+02
-4.331071e-06 3.162671e+02 2.535880e+02 3.501160e+02
-4.195710e-06 3.324244e+02 2.665431e+02 3.680024e+02
-4.058386e-06 3.463941e+02 2.777442e+02 3.834673e+02
-3.929567e-06 3.542768e+02 2.840647e+02 3.921937e+02
-3.909573e-06 3.385359e+02 2.714434e+02 3.747681e+02
-3.896118e-06 3.481551e+02 2.791562e+02 3.854167e+02
-3.858116e-06 3.629343e+02 2.910064e+02 4.017777e+02
-3.847339e-06 3.716491e+02 2.979941e+02 4.114252e+02
-3.850642e-06 3.644214e+02 2.921988e+02 4.034239e+02
-3.837685e-06 3.595852e+02 2.883210e+02 3.980702e+02
-3.848845e-06 3.608172e+02 2.893089e+02 3.994340e+02
-3.875659e-06 3.592181e+02 2.880267e+02 3.976638e+02
-3.886483e-06 3.554441e+02 2.850007e+02 3.934859e+02
-3.919879e-06 3.441120e+02 2.759144e+02 3.809409e+02
-3.986298e-06 3.933979e+02 3.154326e+02 4.355017e+02
-4.014663e-06 3.942576e+02 3.161219e+02 4.364534e+02
-4.002936e-06 3.575823e+02 2.867151e+02 3.958529e+02
-4.032123e-06 3.455404e+02 2.770597e+02 3.825223e+02
-4.121452e-06 3.330770e+02 2.670664e+02 3.687249e+02
-4.222515e-06 3.597180e+02 2.884276e+02 3.982172e+02
-4.282417e-06 3.839114e+02 3.078262e+02 4.249999e+02
-4.377652e-06 3.928704e+02 3.150096e+02 4.349177e+02
-4.557302e-06 4.242050e+02 3.401342e+02 4.696060e+02
-4.697059e-06 4.320437e+02 3.464195e+02 4.782837e+02
-4.796780e-06 3.947023e+02 3.164785e+02 4.369457e+02
-4.910943e-06 3.868444e+02 3.101779e+02 4.282469e+02
-5.011620e-06 4.054446e+02 3.250919e+02 4.488378e+02
-5.111986e-06 3.850707e+02 3.087558e+02 4.262833e+02
-5.265539e-06 3.618759e+02 2.901578e+02 4.006060e+02
-5.412004e-06 3.583073e+02 2.872965e+02 3.966556e+02
-5.484124e-06 3.493156e+02 2.800867e+02 3.867015e+02
-5.575462e-06 3.611968e+02 2.896133e+02 3.998543e+02
-5.617704e-06 3.593912e+02 2.881655e+02 3.978555e+02
-5.543446e-06 3.830306e+02 3.071199e+02 4.240248e+02
-5.465634e-06 4.226496e+02 3.388871e+02 4.678841e+02
-5.340200e-06 4.892850e+02 3.923164e+02 5.416513e+02
-5.183603e-06 4.413027e+02 3.538434e+02 4.885336e+02
-5.016809e-06 4.640059e+02 3.720472e+02 5.136666e+02
-4.763477e-06 4.120671e+02 3.304019e+02 4.561690e+02
-4.462059e-06 3.873246e+02 3.105630e+02 4.287785e+02
-4.193370e-06 3.651105e+02 2.927513e+02 4.041868e+02
-3.984827e-06 3.663626e+02 2.937553e+02 4.055729e+02
-3.813490e-06 3.554874e+02 2.850354e+02 3.935339e+02
-3.681206e-06 4.074937e+02 3.267349e+02 4.511062e+02
-3.631741e-06 4.051035e+02 3.248183e+02 4.484601e+02
-3.655824e-06 4.393641e+02 3.522890e+02 4.863875e+02
-3.699598e-06 4.233996e+02 3.394885e+02 4.687144e+02
-3.744307e-06 4.050791e+02 3.247988e+02 4.484331e+02
-3.809855e-06 4.019276e+02 3.222718e+02 4.449443e+02
-3.908494e-06 4.033803e+02 3.234367e+02 4.465525e+02
-3.992674e-06 3.925814e+02 3.147779e+02 4.345978e+02
-4.126518e-06 3.924053e+02 3.146368e+02 4.344029e+02
-4.332045e-06 3.957555e+02 3.173230e+02 4.381117e+02
-4.526969e-06 4.042935e+02 3.241689e+02 4.475634e+02
-4.709250e-06 4.203204e+02 3.370195e+02 4.653056e+02
-4.896438e-06 3.953905e+02 3.170303e+02 4.377075e+02
-5.123968e-06 3.772116e+02 3.024542e+02 4.175830e+02
-5.427352e-06 4.211613e+02 3.376938e+02 4.662365e+02
-5.709369e-06 3.868466e+02 3.101797e+02 4.282493e+02
-5.927067e-06 3.815603e+02 3.059410e+02 4.223972e+02
