#E_pot  E_kin  T  P
-1.399006e-04 7.756772e+02 3.109751e+02 8.586948e+02
-1.485648e-04 7.774063e+02 3.116683e+02 8.606091e+02
-1.565815e-04 7.257160e+02 2.909452e+02 8.033865e+02
-1.597553e-04 7.265371e+02 2.912744e+02 8.042955e+02
-1.602063e-04 7.139261e+02 2.862186e+02 7.903348e+02
-1.603879e-04 6.979354e+02 2.798078e+02 7.726327e+02
-1.596971e-04 7.257486e+02 2.909583e+02 8.034226e+02
-1.602879e-04 6.979379e+02 2.798088e+02 7.726355e+02
-1.637321e-04 7.217148e+02 2.893411e+02 7.989571e+02
-1.686557e-04 6.968473e+02 2.793716e+02 7.714281e+02
-1.728991e-04 6.854246e+02 2.747921e+02 7.587829e+02
-1.750094e-04 7.029843e+02 2.818319e+02 7.782219e+02
-1.717382e-04 7.496146e+02 3.005264e+02 8.298429e+02
-1.642904e-04 7.214726e+02 2.892440e+02 7.986890e+02
-1.576284e-04 7.149102e+02 2.866131e+02 7.914242e+02
-1.569350e-04 7.181583e+02 2.879153e+02 7.950200e+02
-1.615209e-04 7.720029e+02 3.095020e+02 8.546273e+02
-1.657009e-04 7.427097e+02 2.977582e+02 8.221990e+02
-1.729494e-04 7.014860e+02 2.812312e+02 7.765632e+02
-1.834499e-04 6.994060e+02 2.803974e+02 7.742606e+02
-1.866891e-04 6.670168e+02 2.674123e+02 7.384050e+02
-1.813268e-04 7.028312e+02 2.817706e+02 7.780525e+02
-1.740009e-04 7.114107e+02 2.852101e+02 7.875502e+02
-1.731618e-04 7.430864e+02 2.979092e+02 8.226160e+02
-1.780382e-04 7.377729e+02 2.957789e+02 8.167338e+02
-1.837952e-04 7.099543e+02 2.846262e+02 7.859379e+02
-1.873719e-04 6.873546e+02 2.755658e+02 7.609194e+02
-1.915029e-04 7.133797e+02 2.859995e+02 7.897299e+02
-1.940069e-04 7.667111e+02 3.073805e+02 8.487692e+02
-1.943504e-04 7.722878e+02 3.096163e+02 8.549428e+02
-1.978920e-04 7.795554e+02 3.125299e+02 8.629882e+02
-2.030282e-04 7.311199e+02 2.931117e+02 8.093688e+02
-2.097163e-04 7.516433e+02 3.013397e+02 8.320887e+02
-2.152704e-04 7.456269e+02 2.989277e+02 8.254284e+02
-2.209537e-04 7.545346e+02 3.024988e+02 8.352895e+02
-2.262634e-04 7.597808e+02 3.046021e+02 8.410971e+02
-2.248850e-04 7.577806e+02 3.038002e+02 8.388829e+02
-2.224355e-04 7.873695e+02 3.156626e+02 8.716385e+02
-2.222528e-04 7.741882e+02 3.103781e+02 8.570465e+02
-2.219248e-04 7.692917e+02 3.084151e+02 8.516260e+02
-2.148210e-04 7.666341e+02 3.073496e+02 8.486839e+02
-2.006434e-04 7.522270e+02 3.015737e+02 8.327349e+02
-1.855726e-04 7.755441e+02 3.109217e+02 8.585475e+02
-1.685813e-04 7.667383e+02 3.073914e+02 8.487993e+02
-1.516260e-04 7.755282e+02 3.109153e+02 8.585299e+02
-1.358367e-04 7.676824e+02 3.077699e+02 8.498444e+02
-1.208242e-04 7.773826e+02 3.116588e+02 8.605828e+02
-1.090947e-04 7.568055e+02 3.034093e+02 8.378034e+02
-1.011889e-04 7.467986e+02 2.993974e+02 8.267255e+02
-9.392071e-05 7.395400e+02 2.964874e+02 8.186900e+02
-8.753867e-05 7.538552e+02 3.022264e+02 8.345373e+02
-8.460404e-05 7.468794e+02 2.994298e+02 8.268149e+02
-8.310524e-05 7.477304e+02 2.997710e+02 8.277571e+02
-8.093195e-05 7.346091e+02 2.945106e+02 8.132315e+02
-7.893947e-05 7.223052e+02 2.895778e+02 7.996107e+02
-7.879462e-05 6.734209e+02 2.699797e+02 7.454944e+02
-7.919945e-05 6.984867e+02 2.800288e+02 7.732429e+02
-7.909262e-05 6.933058e+02 2.779517e+02 7.675076e+02
-7.905833e-05 6.941578e+02 2.782933e+02 7.684508e+02
-7.734566e-05 7.276375e+02 2.917156e+02 8.055136e+02
-7.514189e-05 6.938562e+02 2.781724e+02 7.681169e+02
-7.330704e-05 6.890443e+02 2.762433e+02 7.627900e+02
-7.139032e-05 6.920567e+02 2.774510e+02 7.661248e+02
-7.040149e-05 7.169590e+02 2.874345e+02 7.936923e+02
-6.935505e-05 7.213269e+02 2.891856e+02 7.985276e+02
-6.767574e-05 7.467307e+02 2.993702e+02 8.266503e+02
-6.711278e-05 7.082958e+02 2.839613e+02 7.841019e+02
-6.666746e-05 7.700000e+02 3.086991e+02 8.524101e+02
-6.504294e-05 7.591205e+02 3.043374e+02 8.403662e+02
-6.306025e-05 7.225505e+02 2.896762e+02 7.998822e+02
-6.122408e-05 7.390203e+02 2.962791e+02 8.181148e+02
-5.963434e-05 7.675771e+02 3.077277e+02 8.497278e+02
-5.900558e-05 7.135918e+02 2.860845e+02 7.899647e+02
-5.939793e-05 7.309537e+02 2.930451e+02 8.091848e+02
-6.078999e-05 7.064106e+02 2.832056e+02 7.820149e+02
-6.241947e-05 6.952671e+02 2.787380e+02 7.696788e+02
-6.307888e-05 6.985588e+02 2.800577e+02 7.733228e+02
-6.345805e-05 7.041910e+02 2.823157e+02 7.795578e+02
-6.414350e-05 6.895042e+02 2.764277e+02 7.632991e+02
-6.482725e-05 7.253452e+02 2.907966e+02 8.029761e+02
-6.526740e-05 7.352877e+02 2.947826e+02 8.139827e+02
-6.544708e-05 7.240761e+02 2.902878e+02 8.015711e+02
-6.538458e-05 7.380379e+02 2.958852e+02 8.170272e+02
-6.526763e-05 7.853508e+02 3.148533e+02 8.694038e+02
-6.568246e-05 7.680797e+02 3.079292e+02 8.502842e+02
-6.706062e-05 7.780014e+02 3.119069e+02 8.612678e+02
-6.848427e-05 7.717805e+02 3.094129e+02 8.543811e+02
-7.021280e-05 7.284577e+02 2.920444e+02 8.064217e+02
-7.389192e-05 7.700851e+02 3.087332e+02 8.525043e+02
-7.931553e-05 8.061222e+02 3.231807e+02 8.923982e+02
-8.519442e-05 8.248629e+02 3.306940e+02 9.131447e+02
-9.160757e-05 8.412932e+02 3.372810e+02 9.313334e+02
-9.951754e-05 8.423714e+02 3.377133e+02 9.325271e+02
-1.089739e-04 8.407177e+02 3.370503e+02 9.306963e+02
-1.209004e-04 7.480943e+02 2.999169e+02 8.281599e+02
-1.358644e-04 7.391134e+02 2.963164e+02 8.182178e+02
-1.521239e-04 7.522240e+02 3.015725e+02 8.327315e+02
-1.688006e-04 7.832748e+02 3.140210e+02 8.671056e+02
-1.859799e-04 8.315512e+02 3.333754e+02 9.205488e+02
-2.055551e-04 7.942119e+02 3.184058e+02 8.792132e+02
-2.332237e-04 7.746952e+02 3.105814e+02 8.576078e+02
-2.696390e-04 7.506924e+02 3.009585e+02 8.310361e+02
-3.200698e-04 7.473430e+02 2.996157e+02 8.273282e+02
-3.944387e-04 7.281237e+02 2.919105e+02 8.060519e+02
-5.006303e-04 7.697294e+02 3.085905e+02 8.521104e+02
-6.718703e-04 8.208583e+02 3.290885e+02 9.087115e+02
-9.289128e-04 8.435551e+02 3.381879e+02 9.338374e+02
-1.210267e-03 7.926369e+02 3.177744e+02 8.774697e+02
-1.485134e-03 7.713157e+02 3.092265e+02 8.538665e+02
-1.681094e-03 7.592616e+02 3.043939e+02 8.405224e+02
-1.733877e-03 7.592266e+02 3.043799e+02 8.404836e+02
-1.854812e-03 7.284567e+02 2.920440e+02 8.064205e+02
-2.027839e-03 7.582574e+02 3.039914e+02 8.394107e+02
-2.097240e-03 7.647777e+02 3.066054e+02 8.466288e+02
-2.110705e-03 7.949664e+02 3.187083e+02 8.800485e+02
-2.214757e-03 8.094788e+02 3.245264e+02 8.961141e+02
-2.353905e-03 7.857035e+02 3.149947e+02 8.697943e+02
-2.380594e-03 8.037561e+02 3.222321e+02 8.897789e+02
-2.324866e-03 7.691903e+02 3.083744e+02 8.515136e+02
-2.219532e-03 7.636904e+02 3.061695e+02 8.454251e+02
-2.059901e-03 7.799779e+02 3.126993e+02 8.634558e+02
-1.826130e-03 7.820493e+02 3.135297e+02 8.657489e+02
-1.547526e-03 8.140894e+02 3.263748e+02 9.012181e+02
-1.280309e-03 8.231486e+02 3.300068e+02 9.112470e+02
-1.051445e-03 8.457544e+02 3.390696e+02 9.362721e+02
-8.672085e-04 8.411608e+02 3.372280e+02 9.311870e+02
-6.962051e-04 8.216249e+02 3.293959e+02 9.095601e+02
-5.504530e-04 7.923828e+02 3.176725e+02 8.771884e+02
-4.429824e-04 8.154601e+02 3.269244e+02 9.027356e+02
-3.603797e-04 7.833160e+02 3.140375e+02 8.671512e+02
-2.961633e-04 7.687974e+02 3.082169e+02 8.510787e+02
-2.533994e-04 7.578140e+02 3.038136e+02 8.389199e+02
-2.289908e-04 7.790739e+02 3.123368e+02 8.624550e+02
-2.149356e-04 8.163256e+02 3.272713e+02 9.036937e+02
-2.070766e-04 8.653496e+02 3.469254e+02 9.579645e+02
-1.995698e-04 8.436396e+02 3.382218e+02 9.339311e+02
-1.922306e-04 8.090882e+02 3.243698e+02 8.956817e+02
-1.804628e-04 8.227699e+02 3.298549e+02 9.108278e+02
-1.622629e-04 7.692199e+02 3.083863e+02 8.515465e+02
-1.459180e-04 7.290477e+02 2.922809e+02 8.070748e+02
-1.334824e-04 7.384158e+02 2.960367e+02 8.174456e+02
-1.252819e-04 7.211169e+02 2.891014e+02 7.982952e+02
-1.207760e-04 7.530938e+02 3.019212e+02 8.336944e+02
-1.157533e-04 7.333350e+02 2.939997e+02 8.118209e+02
-1.091956e-04 7.626631e+02 3.057576e+02 8.442879e+02
-1.042397e-04 7.836088e+02 3.141549e+02 8.674753e+02
-1.005778e-04 8.460073e+02 3.391710e+02 9.365521e+02
-9.764094e-05 8.124916e+02 3.257343e+02 8.994494e+02
-9.460294e-05 8.180016e+02 3.279433e+02 9.055491e+02
-9.120746e-05 7.934222e+02 3.180892e+02 8.783390e+02
-8.846666e-05 7.882090e+02 3.159992e+02 8.725679e+02
-8.664092e-05 7.413584e+02 2.972164e+02 8.207030e+02
-8.465319e-05 7.441419e+02 2.983323e+02 8.237845e+02
